BCPG PCL | Price History                                          25-Sep-2024 16:41,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
BCPG.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"23,245,882,300",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
30-มิ.ย.-2017,14.20,-0.59,-4.00%,14.70,14.11,14.99,"62,119,119","898,864,040.00","34,675,125,590.00",,,,,,
23-มิ.ย.-2017,14.80,+0.10,+0.67%,14.70,14.50,14.99,"46,421,790","685,473,410.00","35,573,989,630.00",,,,,,
16-มิ.ย.-2017,14.70,0.00,0.00%,14.60,14.50,14.99,"54,082,757","797,310,030.00","34,888,516,220.00",,,,,,
09-มิ.ย.-2017,14.70,+0.20,+1.36%,14.50,14.11,14.70,"52,268,232","753,938,510.00","34,091,206,190.00",,,,,,
02-มิ.ย.-2017,14.50,+0.39,+2.80%,14.20,14.11,14.80,"66,509,602","967,098,880.00","33,337,267,680.00",,,,,,
26-พ.ค.-2017,14.11,0.00,0.00%,14.11,13.71,14.30,"48,223,035","679,349,370.00","32,370,168,800.00",,,,,,
19-พ.ค.-2017,14.11,+0.79,+5.93%,13.22,13.02,14.20,"86,741,671","1,196,090,120.00","31,690,819,430.00",,,,,,
12-พ.ค.-2017,13.32,0.00,0.00%,13.32,12.92,13.51,"37,204,300","492,692,430.00","30,494,729,310.00",,,,,,
05-พ.ค.-2017,13.32,+0.10,+0.75%,13.22,13.02,13.61,"50,632,433","675,882,850.00","30,002,036,880.00",,,,,,
28-เม.ย.-2017,13.22,+0.99,+8.06%,12.23,11.84,13.32,"80,436,098","1,032,566,860.00","29,326,154,030.00",,,,,,
21-เม.ย.-2017,12.23,-0.10,-0.80%,12.23,11.94,12.23,"17,452,650","211,597,600.00","28,293,587,170.00",,,,,,
14-เม.ย.-2017,12.33,0.00,0.00%,12.33,12.23,12.43,"8,904,341","109,803,160.00","28,505,184,770.00",,,,,,
07-เม.ย.-2017,12.33,0.00,0.00%,12.43,12.33,12.63,"33,583,867","418,880,560.00","28,614,987,930.00",,,,,,
31-มี.ค.-2017,12.33,0.00,0.00%,12.43,12.33,12.43,"13,741,790","169,582,760.00","29,033,868,490.00",,,,,,
24-มี.ค.-2017,12.33,-0.10,-0.79%,12.43,12.23,12.53,"16,919,413","210,713,660.00","29,203,451,250.00",,,,,,
17-มี.ค.-2017,12.43,+0.30,+2.44%,12.13,12.03,12.53,"24,840,105","306,679,730.00","29,414,164,910.00",,,,,,
10-มี.ค.-2017,12.13,-0.49,-3.91%,12.63,12.03,12.63,"31,503,332","388,450,970.00","29,107,485,180.00",,,,,,
03-มี.ค.-2017,12.63,+0.30,+2.40%,12.33,12.33,12.72,"33,380,608","418,433,140.00","29,495,936,150.00",,,,,,
24-ก.พ.-2017,12.33,-0.30,-2.34%,12.72,12.23,12.72,"54,361,845","679,514,300.00","29,077,503,010.00",,,,,,
17-ก.พ.-2017,12.63,-0.49,-3.76%,13.12,12.33,13.22,"68,236,031","870,303,490.00","29,757,017,310.00",,,,,,
10-ก.พ.-2017,13.12,-0.10,-0.75%,13.32,12.82,13.42,"61,084,477","801,691,260.00","30,627,320,800.00",,,,,,
03-ก.พ.-2017,13.22,-0.20,-1.47%,13.51,13.22,13.91,"78,965,541","1,073,541,710.00","31,429,012,060.00",,,,,,
27-ม.ค.-2017,13.42,-0.20,-1.45%,13.51,13.42,13.81,"41,990,250","569,791,000.00","32,502,553,770.00",,,,,,
20-ม.ค.-2017,13.61,0.00,0.00%,13.71,13.42,13.71,"29,458,380","399,068,270.00","33,072,344,770.00",,,,,,
13-ม.ค.-2017,13.61,-0.30,-2.13%,13.81,13.51,13.91,"43,498,012","596,755,520.00","33,471,413,040.00",,,,,,
06-ม.ค.-2017,13.91,+0.10,+0.71%,13.81,13.71,14.20,"70,529,151","987,167,280.00","34,068,168,560.00",,,,,,
30-ธ.ค.-2016,13.81,+0.20,+1.45%,13.51,13.51,13.81,"53,763,930","733,696,070.00","33,081,001,280.00",,,,,,
23-ธ.ค.-2016,13.61,-0.10,-0.72%,13.71,13.51,13.81,"46,035,650","626,387,830.00","32,347,305,210.00",,,,,,
16-ธ.ค.-2016,13.71,+0.20,+1.46%,13.61,13.51,14.01,"95,311,371","1,309,266,460.00","32,973,693,040.00",,,,,,
09-ธ.ค.-2016,13.51,-0.10,-0.72%,13.71,13.42,13.81,"38,083,025","516,919,170.00","31,664,426,580.00",,,,,,
02-ธ.ค.-2016,13.61,-0.39,-2.82%,14.01,13.51,14.30,"87,750,259","1,214,944,280.00","32,181,345,750.00",,,,,,
25-พ.ย.-2016,14.01,0.00,0.00%,14.20,13.91,14.50,"71,163,561","1,010,678,290.00","33,396,290,030.00",,,,,,
18-พ.ย.-2016,14.01,-0.30,-2.07%,14.20,13.71,14.40,"147,146,221","2,069,078,660.00","34,406,968,320.00",,,,,,
11-พ.ย.-2016,14.30,-0.59,-3.97%,15.19,14.11,15.68,"500,686,618","7,413,492,870.00","36,476,046,980.00",,,,,,
04-พ.ย.-2016,14.90,+1.38,+10.22%,13.61,13.51,15.59,"529,006,548","7,728,943,130.00","43,889,539,850.00",,,,,,
28-ต.ค.-2016,13.51,-0.59,-4.20%,14.20,13.32,14.20,"272,500,707","3,751,393,410.00","36,160,596,720.00",,,,,,
21-ต.ค.-2016,14.11,+0.39,+2.88%,13.61,13.42,14.40,"927,296,541","12,877,247,220.00","39,911,990,130.00",,,,,,
14-ต.ค.-2016,13.71,+0.69,+5.30%,12.23,11.54,13.91,"1,095,136,599","13,684,685,220.00","27,034,742,910.00",,,,,,
07-ต.ค.-2016,13.02,+1.87,+16.81%,11.25,11.25,13.91,"1,062,944,216","13,350,057,690.00","13,350,057,690.00",,,,,,
30-ก.ย.-2016,11.15,,,11.05,10.46,11.64,"1,022,663,162","11,292,824,050.00",0.00,,,,,,
