Super Energy Corporation PCL | Price History                                          25-Sep-2024 16:26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SUPER.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"442,437,950,111",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
21-ก.ค.-2017,1.27,-0.02,-1.55%,1.29,1.26,1.31,"791,192,000","1,014,059,729.00","4,139,278,155.00",,,,,,
14-ก.ค.-2017,1.29,-0.06,-4.44%,1.35,1.29,1.36,"854,699,200","1,121,930,620.00","5,153,337,884.00",,,,,,
07-ก.ค.-2017,1.35,-0.04,-2.88%,1.39,1.33,1.44,"1,759,820,100","2,439,497,282.00","6,275,268,504.00",,,,,,
30-มิ.ย.-2017,1.39,0.00,0.00%,1.40,1.38,1.43,"1,444,738,900","2,026,396,736.00","8,714,765,786.00",,,,,,
23-มิ.ย.-2017,1.39,+0.01,+0.72%,1.39,1.38,1.45,"2,040,171,800","2,879,069,102.00","6,688,369,050.00",,,,,,
16-มิ.ย.-2017,1.38,-0.12,-8.00%,1.50,1.38,1.51,"1,889,659,300","2,742,618,283.00","3,809,299,948.00",,,,,,
09-มิ.ย.-2017,1.50,-0.11,-6.83%,1.62,1.50,1.62,"2,214,475,900","3,416,125,142.00","6,551,918,231.00",,,,,,
02-มิ.ย.-2017,1.61,-0.07,-4.17%,1.68,1.60,1.72,"1,643,190,600","2,710,591,664.00","9,968,043,373.00",,,,,,
26-พ.ค.-2017,1.68,+0.01,+0.60%,1.68,1.67,1.77,"2,385,010,700","4,092,174,000.00","12,678,635,037.00",,,,,,
19-พ.ค.-2017,1.67,+0.16,+10.60%,1.52,1.50,1.68,"2,208,449,500","3,533,896,752.00","8,586,461,037.00",,,,,,
12-พ.ค.-2017,1.51,-0.01,-0.66%,1.53,1.50,1.56,"820,818,500","1,256,059,314.00","5,052,564,285.00",,,,,,
05-พ.ค.-2017,1.52,+0.01,+0.66%,1.51,1.50,1.55,"814,168,600","1,241,577,673.00","6,308,623,599.00",,,,,,
28-เม.ย.-2017,1.51,-0.04,-2.58%,1.55,1.49,1.58,"2,583,614,200","3,965,014,388.00","5,067,045,926.00",,,,,,
21-เม.ย.-2017,1.55,+0.22,+16.54%,1.35,1.35,1.56,"2,788,378,500","4,106,079,303.00","9,032,060,314.00",,,,,,
14-เม.ย.-2017,1.33,-0.02,-1.48%,1.35,1.31,1.36,"183,742,500","244,387,048.00","4,925,981,011.00",,,,,,
07-เม.ย.-2017,1.35,-0.01,-0.74%,1.36,1.34,1.39,"280,855,200","384,391,072.00","5,170,368,059.00",,,,,,
31-มี.ค.-2017,1.36,+0.02,+1.49%,1.35,1.34,1.41,"352,921,700","483,693,105.00","5,554,759,131.00",,,,,,
24-มี.ค.-2017,1.34,+0.07,+5.51%,1.27,1.26,1.42,"763,284,200","1,037,487,750.00","5,071,066,026.00",,,,,,
17-มี.ค.-2017,1.27,+0.02,+1.60%,1.25,1.19,1.32,"430,441,200","539,251,577.00","4,033,578,276.00",,,,,,
10-มี.ค.-2017,1.25,-0.12,-8.76%,1.37,1.25,1.38,"210,582,700","275,516,005.00","3,494,326,699.00",,,,,,
03-มี.ค.-2017,1.37,+0.02,+1.48%,1.35,1.33,1.39,"317,851,400","431,823,324.00","3,769,842,704.00",,,,,,
24-ก.พ.-2017,1.35,-0.06,-4.26%,1.40,1.34,1.41,"118,693,600","162,822,983.00","3,338,019,380.00",,,,,,
17-ก.พ.-2017,1.41,-0.01,-0.70%,1.42,1.39,1.44,"131,811,900","185,104,412.00","3,500,842,363.00",,,,,,
10-ก.พ.-2017,1.42,-0.01,-0.70%,1.43,1.41,1.44,"185,703,300","263,860,909.00","3,685,946,775.00",,,,,,
03-ก.พ.-2017,1.43,-0.05,-3.38%,1.48,1.40,1.48,"320,792,800","459,892,867.00","3,949,807,684.00",,,,,,
27-ม.ค.-2017,1.48,0.00,0.00%,1.48,1.43,1.51,"549,981,300","808,169,761.00","4,409,700,551.00",,,,,,
20-ม.ค.-2017,1.48,-0.01,-0.67%,1.49,1.47,1.51,"460,147,300","685,064,934.00","5,217,870,312.00",,,,,,
13-ม.ค.-2017,1.49,-0.04,-2.61%,1.53,1.49,1.54,"526,480,900","792,245,786.00","5,902,935,246.00",,,,,,
06-ม.ค.-2017,1.53,+0.01,+0.66%,1.54,1.52,1.56,"330,168,600","506,875,796.00","6,695,181,032.00",,,,,,
30-ธ.ค.-2016,1.52,-0.01,-0.65%,1.52,1.50,1.56,"384,065,900","585,436,957.00","6,188,305,236.00",,,,,,
23-ธ.ค.-2016,1.53,-0.03,-1.92%,1.58,1.50,1.59,"293,644,900","452,142,111.00","6,773,742,193.00",,,,,,
16-ธ.ค.-2016,1.56,+0.01,+0.65%,1.55,1.51,1.61,"549,680,400","858,481,664.00","7,225,884,304.00",,,,,,
09-ธ.ค.-2016,1.55,+0.05,+3.33%,1.50,1.47,1.56,"365,836,200","556,309,585.00","6,367,402,640.00",,,,,,
02-ธ.ค.-2016,1.50,-0.08,-5.06%,1.58,1.49,1.61,"636,553,500","991,270,837.00","5,811,093,055.00",,,,,,
25-พ.ย.-2016,1.58,-0.02,-1.25%,1.61,1.56,1.62,"411,959,100","655,458,503.00","6,802,363,892.00",,,,,,
18-พ.ย.-2016,1.60,+0.01,+0.63%,1.62,1.59,1.67,"952,629,600","1,545,477,011.00","7,457,822,395.00",,,,,,
11-พ.ย.-2016,1.59,-0.01,-0.63%,1.61,1.51,1.64,"1,235,481,900","1,954,889,318.00","5,912,345,384.00",,,,,,
04-พ.ย.-2016,1.60,-0.02,-1.23%,1.62,1.57,1.65,"970,560,300","1,559,328,046.00","7,867,234,702.00",,,,,,
28-ต.ค.-2016,1.62,-0.08,-4.71%,1.72,1.60,1.72,"1,629,520,300","2,671,774,916.00","9,426,562,748.00",,,,,,
21-ต.ค.-2016,1.70,+0.30,+21.43%,1.39,1.37,1.75,"2,591,184,200","4,152,668,079.00","12,098,337,664.00",,,,,,
14-ต.ค.-2016,1.40,-0.04,-2.78%,1.35,1.00,1.44,"2,859,329,200","3,508,529,460.00","7,945,669,585.00",,,,,,
07-ต.ค.-2016,1.44,+0.01,+0.70%,1.43,1.39,1.49,"1,486,188,400","2,136,730,616.00","11,454,199,045.00",,,,,,
30-ก.ย.-2016,1.43,-0.08,-5.30%,1.50,1.42,1.53,"357,040,300","528,297,789.00","9,317,468,429.00",,,,,,
23-ก.ย.-2016,1.51,-0.03,-1.95%,1.57,1.50,1.63,"1,076,018,700","1,680,130,796.00","9,845,766,218.00",,,,,,
16-ก.ย.-2016,1.54,+0.09,+6.21%,1.40,1.36,1.54,"835,083,600","1,216,595,148.00","11,525,897,014.00",,,,,,
09-ก.ย.-2016,1.45,-0.30,-17.14%,1.79,1.42,1.79,"1,192,907,000","1,926,363,578.00","10,309,301,866.00",,,,,,
02-ก.ย.-2016,1.75,0.00,0.00%,1.75,1.75,1.84,"745,865,600","1,336,308,856.00","12,235,665,444.00",,,,,,
26-ส.ค.-2016,1.75,0.00,0.00%,1.75,1.71,1.80,"580,740,500","1,019,290,382.00","13,571,974,300.00",,,,,,
19-ส.ค.-2016,1.75,-0.15,-7.89%,1.87,1.73,1.89,"1,000,716,600","1,806,504,817.00","14,591,264,682.00",,,,,,
12-ส.ค.-2016,1.90,+0.02,+1.06%,1.90,1.85,1.91,"964,405,700","1,810,073,888.00","16,397,769,499.00",,,,,,
05-ส.ค.-2016,1.88,+0.04,+2.17%,1.95,1.85,1.97,"1,878,308,300","3,585,295,697.00","14,587,695,611.00",,,,,,
29-ก.ค.-2016,1.84,+0.02,+1.10%,1.82,1.79,1.88,"583,334,800","1,071,208,666.00","11,002,399,914.00",,,,,,
22-ก.ค.-2016,1.82,+0.04,+2.25%,1.80,1.79,1.82,"192,067,500","346,934,262.00","9,931,191,248.00",,,,,,
15-ก.ค.-2016,1.78,-0.08,-4.30%,1.79,1.75,1.81,"424,163,300","754,325,998.00","9,584,256,986.00",,,,,,
08-ก.ค.-2016,1.86,+0.05,+2.76%,1.81,1.76,1.87,"488,718,800","886,096,295.00","10,338,582,984.00",,,,,,
01-ก.ค.-2016,1.81,+0.06,+3.43%,1.74,1.73,1.82,"325,303,100","575,144,117.00","9,452,486,689.00",,,,,,
24-มิ.ย.-2016,1.75,-0.16,-8.38%,1.83,1.68,1.85,"788,170,300","1,393,704,890.00","8,877,342,572.00",,,,,,
17-มิ.ย.-2016,1.91,+0.13,+7.30%,1.78,1.76,1.95,"1,453,989,600","2,730,245,232.00","10,271,047,462.00",,,,,,
10-มิ.ย.-2016,1.78,0.00,0.00%,1.78,1.74,1.80,"330,763,600","583,580,136.00","7,540,802,230.00",,,,,,
03-มิ.ย.-2016,1.78,+0.06,+3.49%,1.72,1.69,1.80,"482,517,000","843,583,322.00","6,957,222,094.00",,,,,,
27-พ.ค.-2016,1.72,+0.07,+4.24%,1.66,1.60,1.74,"550,807,600","930,972,192.00","6,113,638,772.00",,,,,,
20-พ.ค.-2016,1.65,-0.10,-5.71%,1.77,1.65,1.81,"469,014,800","811,970,558.00","5,182,666,580.00",,,,,,
13-พ.ค.-2016,1.75,+0.14,+8.70%,1.58,1.50,1.78,"1,598,686,600","2,667,200,373.00","5,994,637,138.00",,,,,,
06-พ.ค.-2016,1.61,-0.23,-12.50%,1.87,1.59,1.88,"2,376,503,000","4,136,079,089.00","3,327,436,765.00",,,,,,
29-เม.ย.-2016,1.84,+0.30,+19.48%,1.54,1.54,2.08,"4,562,807,100","8,372,112,526.00","7,463,515,854.00",,,,,,
22-เม.ย.-2016,1.54,+0.21,+15.79%,1.36,1.35,1.55,"2,016,887,400","2,950,198,062.00","-908,596,672.00",,,,,,
15-เม.ย.-2016,1.33,+0.09,+7.26%,1.25,1.24,1.34,"446,987,000","582,388,076.00","-3,858,794,734.00",,,,,,
08-เม.ย.-2016,1.24,+0.01,+0.81%,1.24,1.23,1.28,"649,014,600","816,771,671.00","-4,441,182,810.00",,,,,,
01-เม.ย.-2016,1.23,+0.03,+2.50%,1.21,1.20,1.25,"252,021,800","308,519,885.00","-5,257,954,481.00",,,,,,
25-มี.ค.-2016,1.20,-0.02,-1.64%,1.22,1.20,1.24,"221,975,200","270,110,309.00","-5,566,474,366.00",,,,,,
18-มี.ค.-2016,1.22,+0.05,+4.27%,1.19,1.19,1.25,"663,994,800","811,581,580.00","-5,296,364,057.00",,,,,,
11-มี.ค.-2016,1.17,+0.02,+1.74%,1.15,1.13,1.19,"568,508,100","658,919,747.00","-6,107,945,637.00",,,,,,
04-มี.ค.-2016,1.15,+0.02,+1.77%,1.14,1.10,1.20,"252,790,100","292,733,442.00","-6,766,865,384.00",,,,,,
26-ก.พ.-2016,1.13,-0.01,-0.88%,1.15,1.13,1.18,"211,943,400","242,700,414.00","-7,059,598,826.00",,,,,,
19-ก.พ.-2016,1.14,-0.08,-6.56%,1.22,1.14,1.24,"384,049,200","454,373,881.00","-6,816,898,412.00",,,,,,
12-ก.พ.-2016,1.22,-0.01,-0.81%,1.24,1.20,1.29,"975,503,900","1,213,628,764.00","-6,362,524,531.00",,,,,,
05-ก.พ.-2016,1.23,+0.07,+6.03%,1.17,1.16,1.26,"675,096,400","824,342,386.00","-5,148,895,767.00",,,,,,
29-ม.ค.-2016,1.16,-0.05,-4.13%,1.23,1.16,1.24,"279,516,200","334,394,951.00","-5,973,238,153.00",,,,,,
22-ม.ค.-2016,1.21,+0.03,+2.54%,1.17,1.13,1.25,"466,192,400","555,320,703.00","-5,638,843,202.00",,,,,,
15-ม.ค.-2016,1.18,-0.02,-1.67%,1.20,1.18,1.24,"340,564,700","410,964,476.00","-6,194,163,905.00",,,,,,
08-ม.ค.-2016,1.20,+0.03,+2.56%,1.16,1.16,1.27,"855,403,800","1,039,978,593.00","-5,783,199,429.00",,,,,,
01-ม.ค.-2016,1.17,+0.18,+18.18%,1.01,1.01,1.24,"658,811,100","750,627,428.00","-6,823,178,022.00",,,,,,
25-ธ.ค.-2015,0.99,-0.14,-12.39%,1.14,0.93,1.17,"689,613,900","702,263,059.00","-7,573,805,450.00",,,,,,
18-ธ.ค.-2015,1.13,-0.05,-4.24%,1.18,1.13,1.26,"546,942,300","650,646,441.00","-6,871,542,391.00",,,,,,
11-ธ.ค.-2015,1.18,-0.10,-7.81%,1.27,1.17,1.34,"514,910,300","647,169,451.00","-6,220,895,950.00",,,,,,
04-ธ.ค.-2015,1.28,-0.03,-2.29%,1.31,1.13,1.32,"1,109,076,200","1,333,642,031.00","-5,573,726,499.00",,,,,,
27-พ.ย.-2015,1.31,-0.12,-8.39%,1.44,1.29,1.50,"727,888,100","1,017,225,161.00","-4,240,084,468.00",,,,,,
20-พ.ย.-2015,1.43,+0.04,+2.88%,1.37,1.35,1.43,"304,458,100","422,240,171.00","-3,222,859,307.00",,,,,,
13-พ.ย.-2015,1.39,-0.07,-4.79%,1.47,1.36,1.47,"377,548,700","532,185,238.00","-3,645,099,478.00",,,,,,
06-พ.ย.-2015,1.46,-0.03,-2.01%,1.55,1.45,1.59,"441,753,700","670,826,013.00","-3,112,914,240.00",,,,,,
30-ต.ค.-2015,1.49,-0.11,-6.88%,1.61,1.47,1.63,"319,781,600","492,129,057.00","-2,442,088,227.00",,,,,,
23-ต.ค.-2015,1.60,-0.04,-2.44%,1.65,1.57,1.68,"234,931,200","380,291,612.00","-1,949,959,170.00",,,,,,
16-ต.ค.-2015,1.64,+0.08,+5.13%,1.57,1.56,1.72,"604,081,900","1,002,637,950.00","-1,569,667,558.00",,,,,,
09-ต.ค.-2015,1.56,-0.01,-0.64%,1.58,1.53,1.60,"264,739,100","414,087,846.00","-2,572,305,508.00",,,,,,
02-ต.ค.-2015,1.57,-0.13,-7.65%,1.66,1.49,1.69,"611,087,000","968,485,463.00","-2,158,217,662.00",,,,,,
25-ก.ย.-2015,1.70,-0.10,-5.56%,1.81,1.70,1.83,"317,860,700","560,458,654.00","-1,189,732,199.00",,,,,,
18-ก.ย.-2015,1.80,-0.01,-0.55%,1.82,1.73,1.83,"353,385,500","628,470,845.00","-629,273,545.00",,,,,,
11-ก.ย.-2015,1.81,+0.03,+1.69%,1.78,1.77,1.86,"492,028,400","895,295,564.00","-802,700.00",,,,,,
04-ก.ย.-2015,1.78,-0.01,-0.56%,1.81,1.77,1.93,"1,265,348,700","2,354,909,060.00","-896,098,264.00",,,,,,
28-ส.ค.-2015,1.79,-0.07,-3.76%,1.81,1.60,1.87,"1,079,300,900","1,912,476,111.00","1,458,810,796.00",,,,,,
21-ส.ค.-2015,1.86,+0.20,+12.05%,1.68,1.68,1.89,"1,347,676,300","2,409,599,248.00","3,371,286,907.00",,,,,,
14-ส.ค.-2015,1.66,+0.08,+5.06%,1.60,1.57,1.72,"405,243,500","670,282,269.00","961,687,659.00",,,,,,
07-ส.ค.-2015,1.58,+0.17,+12.06%,1.42,1.42,1.65,"497,608,300","776,254,197.00","291,405,390.00",,,,,,
31-ก.ค.-2015,1.41,-0.16,-10.19%,1.58,1.22,1.59,"470,235,200","655,639,167.00","-484,848,807.00",,,,,,
24-ก.ค.-2015,1.57,-0.09,-5.42%,1.67,1.52,1.70,"319,101,900","509,056,437.00","170,790,360.00",,,,,,
17-ก.ค.-2015,1.66,-0.05,-2.92%,1.71,1.57,1.74,"574,173,400","955,289,928.00","679,846,797.00",,,,,,
10-ก.ค.-2015,1.71,-0.13,-7.07%,1.83,1.69,1.84,"359,441,100","633,072,148.00","1,635,136,725.00",,,,,,
03-ก.ค.-2015,1.84,-0.03,-1.60%,1.85,1.81,1.89,"313,752,200","579,820,029.00","2,268,208,873.00",,,,,,
26-มิ.ย.-2015,1.87,+0.03,+1.63%,1.85,1.85,1.93,"395,356,700","747,710,870.00","2,848,028,902.00",,,,,,
19-มิ.ย.-2015,1.84,-0.08,-4.17%,1.91,1.84,1.97,"459,469,400","872,133,887.00","2,100,318,032.00",,,,,,
12-มิ.ย.-2015,1.92,-0.01,-0.52%,1.92,1.85,1.97,"531,089,600","1,011,671,896.00","2,972,451,919.00",,,,,,
05-มิ.ย.-2015,1.93,-0.07,-3.50%,2.04,1.89,2.08,"353,946,300","690,875,545.00","3,984,123,815.00",,,,,,
29-พ.ค.-2015,2.00,0.00,0.00%,2.00,1.83,2.02,"251,562,600","486,104,703.00","4,674,999,360.00",,,,,,
22-พ.ค.-2015,2.00,-0.10,-4.76%,2.10,1.99,2.14,"150,312,900","311,160,787.00","5,161,104,063.00",,,,,,
15-พ.ค.-2015,2.10,+0.18,+9.38%,1.94,1.69,2.12,"374,081,800","714,048,106.00","5,472,264,850.00",,,,,,
08-พ.ค.-2015,1.92,-0.22,-10.28%,2.14,1.89,2.16,"185,414,600","371,865,937.00","4,758,216,744.00",,,,,,
01-พ.ค.-2015,2.14,-0.08,-3.60%,2.24,2.06,2.24,"155,243,100","334,985,488.00","5,130,082,681.00",,,,,,
24-เม.ย.-2015,2.22,-0.06,-2.63%,2.24,2.18,2.28,"268,725,600","599,219,250.00","5,465,068,169.00",,,,,,
17-เม.ย.-2015,2.28,+0.02,+0.88%,2.28,2.14,2.30,"107,290,700","238,627,562.00","6,064,287,419.00",,,,,,
10-เม.ย.-2015,2.26,+0.08,+3.67%,2.20,2.14,2.28,"184,929,300","410,773,288.00","5,825,659,857.00",,,,,,
03-เม.ย.-2015,2.18,+0.22,+11.22%,1.96,1.92,2.28,"437,177,300","934,686,328.00","5,414,886,569.00",,,,,,
27-มี.ค.-2015,1.96,-0.04,-2.00%,1.98,1.85,2.08,"317,729,000","623,843,460.00","4,480,200,241.00",,,,,,
20-มี.ค.-2015,2.00,-0.32,-13.79%,2.32,1.90,2.34,"535,062,900","1,108,441,523.00","5,104,043,701.00",,,,,,
13-มี.ค.-2015,2.32,-0.04,-1.69%,2.32,2.20,2.40,"554,676,500","1,279,600,502.00","6,212,485,224.00",,,,,,
06-มี.ค.-2015,2.36,-0.01,-0.42%,2.43,2.14,2.45,"1,851,376,400","4,352,170,004.00","7,492,085,726.00",,,,,,
27-ก.พ.-2015,2.37,+0.26,+12.32%,2.13,2.03,2.37,"1,718,146,000","3,786,898,020.00","11,844,255,730.00",,,,,,
20-ก.พ.-2015,2.11,+0.05,+2.43%,2.11,2.03,2.23,"1,442,044,000","3,110,527,890.00","8,057,357,710.00",,,,,,
13-ก.พ.-2015,2.06,+0.16,+8.42%,1.90,1.89,2.08,"951,960,000","1,883,805,140.00","4,946,829,820.00",,,,,,
06-ก.พ.-2015,1.90,-0.02,-1.04%,1.92,1.89,1.97,"452,122,000","870,564,940.00","3,063,024,680.00",,,,,,
30-ม.ค.-2015,1.92,+0.02,+1.05%,1.91,1.88,2.02,"681,782,000","1,334,767,580.00","3,933,589,620.00",,,,,,
23-ม.ค.-2015,1.90,-0.13,-6.19%,2.05,1.86,2.07,"696,605,849","1,350,859,780.00","2,598,822,040.00",,,,,,
16-ม.ค.-2015,2.03,-0.04,-1.92%,2.09,1.92,2.15,"1,395,527,251","2,842,589,380.00","3,949,681,820.00",,,,,,
09-ม.ค.-2015,2.07,+0.37,+21.64%,1.69,1.69,2.12,"1,916,401,858","3,753,714,580.00","6,792,271,200.00",,,,,,
02-ม.ค.-2015,1.70,+0.02,+1.18%,1.70,1.64,1.72,"108,498,001","182,423,800.00","3,038,556,620.00",,,,,,
26-ธ.ค.-2014,1.68,-0.04,-2.31%,1.76,1.67,1.86,"696,633,050","1,230,365,280.00","2,856,132,820.00",,,,,,
19-ธ.ค.-2014,1.72,-0.03,-1.70%,1.71,1.23,1.73,"1,443,567,402","2,253,654,870.00","4,086,498,100.00",,,,,,
12-ธ.ค.-2014,1.75,-0.10,-5.38%,1.90,1.74,1.94,"592,187,999","1,082,353,270.00","6,340,152,970.00",,,,,,
05-ธ.ค.-2014,1.85,-0.15,-7.46%,2.00,1.59,2.01,"1,689,373,193","3,003,149,760.00","7,422,506,240.00",,,,,,
28-พ.ย.-2014,2.00,-0.03,-1.47%,1.99,1.82,2.01,"860,183,289","1,656,660,570.00","10,425,656,000.00",,,,,,
21-พ.ย.-2014,2.03,+0.05,+2.51%,2.00,1.96,2.32,"1,557,354,181","3,367,979,680.00","12,082,316,570.00",,,,,,
14-พ.ย.-2014,1.98,+0.11,+5.85%,1.86,1.59,1.98,"987,192,516","1,795,067,970.00","8,714,336,890.00",,,,,,
07-พ.ย.-2014,1.87,+0.03,+1.62%,1.87,1.61,1.96,"989,283,452","1,814,493,820.00","6,919,268,920.00",,,,,,
31-ต.ค.-2014,1.84,+0.32,+20.92%,1.49,1.47,1.87,"1,300,716,014","2,175,542,880.00","5,104,775,100.00",,,,,,
24-ต.ค.-2014,1.52,+0.06,+4.08%,1.47,1.44,1.60,"1,249,204,065","1,901,481,470.00","2,929,232,220.00",,,,,,
17-ต.ค.-2014,1.46,+0.26,+21.49%,1.20,1.19,1.46,"1,707,254,922","2,275,618,070.00","1,027,750,750.00",,,,,,
10-ต.ค.-2014,1.20,-0.01,-0.82%,1.24,1.13,1.28,"2,579,685,695","3,126,681,060.00","-1,247,867,320.00",,,,,,
03-ต.ค.-2014,1.21,+0.18,+17.31%,1.03,1.03,1.21,"1,675,406,428","1,878,813,740.00","1,878,813,740.00",,,,,,
26-ก.ย.-2014,1.03,,,0.95,0.94,1.04,"446,513,446","443,723,475.00",0.00,,,,,,
