Tirathai PCL | Price History                                          25-Sep-2024 17:10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TRTm.BK,,,,,,,,,,,,,,,
Interval: Weekly,,,,,,,,,,,,,,,
History Period: 10 Years,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
VAP: Total,"3,739,743,000",,,,,,,,,,,,,,
Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
02-ก.พ.-2018,3.0000,0.0000,0.0000%,3.0000,2.9800,3.0400,"486,600","1,458,596.0000","2,285,700,481.0000",,,,,,
26-ม.ค.-2018,3.0000,0.0000,0.0000%,3.0000,2.9800,3.0200,"211,600","634,648.0000","2,287,159,077.0000",,,,,,
19-ม.ค.-2018,3.0000,-0.0200,-0.6623%,3.0600,3.0000,3.0600,"506,600","1,526,736.0000","2,287,793,725.0000",,,,,,
12-ม.ค.-2018,3.0200,+0.0400,+1.3423%,2.9800,2.9800,3.0400,"426,000","1,285,672.0000","2,289,320,461.0000",,,,,,
05-ม.ค.-2018,2.9800,-0.0600,-1.9737%,3.0600,2.9800,3.0800,"1,092,600","3,274,444.0000","2,288,034,789.0000",,,,,,
29-ธ.ค.-2017,3.0400,-0.0200,-0.6536%,3.0600,3.0200,3.0800,"331,400","1,006,350.0000","2,291,309,233.0000",,,,,,
22-ธ.ค.-2017,3.0600,0.0000,0.0000%,3.0600,3.0200,3.0800,"869,200","2,639,854.0000","2,292,315,583.0000",,,,,,
15-ธ.ค.-2017,3.0600,-0.0400,-1.2903%,3.1200,3.0400,3.1200,"379,900","1,166,152.0000","2,294,955,437.0000",,,,,,
08-ธ.ค.-2017,3.1000,-0.0200,-0.6410%,3.1600,3.0800,3.1600,"368,900","1,147,264.0000","2,296,121,589.0000",,,,,,
01-ธ.ค.-2017,3.1200,+0.0200,+0.6452%,3.1800,3.1200,3.1800,"540,000","1,696,970.0000","2,297,268,853.0000",,,,,,
24-พ.ย.-2017,3.1000,+0.0600,+1.9737%,3.0200,3.0200,3.1600,"873,200","2,699,112.0000","2,295,571,883.0000",,,,,,
17-พ.ย.-2017,3.0400,-0.4600,-13.1429%,3.4800,3.0000,3.4800,"4,438,100","14,127,166.0000","2,292,872,771.0000",,,,,,
10-พ.ย.-2017,3.5000,-0.0200,-0.5682%,3.5200,3.4800,3.5400,"534,500","1,871,796.0000","2,306,999,937.0000",,,,,,
03-พ.ย.-2017,3.5200,-0.0200,-0.5650%,3.5600,3.5000,3.6000,"417,300","1,471,704.0000","2,308,871,733.0000",,,,,,
27-ต.ค.-2017,3.5400,-0.0200,-0.5618%,3.5600,3.5400,3.5800,"519,400","1,844,882.0000","2,310,343,437.0000",,,,,,
20-ต.ค.-2017,3.5600,-0.0800,-2.1978%,3.6000,3.5200,3.6400,"1,259,800","4,505,766.0000","2,312,188,319.0000",,,,,,
13-ต.ค.-2017,3.6400,+0.0600,+1.6760%,3.5800,3.5800,3.7600,"1,895,700","6,902,656.0000","2,316,694,085.0000",,,,,,
06-ต.ค.-2017,3.5800,-0.0600,-1.6484%,3.6600,3.5800,3.6600,"361,200","1,300,864.0000","2,309,791,429.0000",,,,,,
29-ก.ย.-2017,3.6400,+0.0800,+2.2472%,3.5800,3.5600,3.6800,"1,151,500","4,164,522.0000","2,311,092,293.0000",,,,,,
22-ก.ย.-2017,3.5600,+0.0200,+0.5650%,3.5600,3.5200,3.5800,"670,500","2,374,632.0000","2,306,927,771.0000",,,,,,
15-ก.ย.-2017,3.5400,-0.0400,-1.1173%,3.5600,3.5000,3.6000,"842,800","2,984,654.0000","2,304,553,139.0000",,,,,,
08-ก.ย.-2017,3.5800,+0.1000,+2.8736%,3.4600,3.4600,3.6800,"3,784,300","13,478,580.0000","2,307,537,793.0000",,,,,,
01-ก.ย.-2017,3.4800,+0.1400,+4.1916%,3.3400,3.3400,3.8400,"15,817,100","56,538,024.0000","2,294,059,213.0000",,,,,,
25-ส.ค.-2017,3.3400,-0.0200,-0.5952%,3.3600,3.3000,3.3800,"735,800","2,458,284.0000","2,237,521,189.0000",,,,,,
18-ส.ค.-2017,3.3600,-0.1600,-4.5455%,3.5600,3.3400,3.5600,"2,083,800","7,154,188.0000","2,239,979,473.0000",,,,,,
11-ส.ค.-2017,3.5200,-0.0400,-1.1236%,3.5600,3.5200,3.6200,"1,401,600","5,001,204.0000","2,247,133,661.0000",,,,,,
04-ส.ค.-2017,3.5600,-0.0400,-1.1111%,3.6000,3.5400,3.6000,"1,733,400","6,211,494.0000","2,252,134,865.0000",,,,,,
28-ก.ค.-2017,3.6000,-0.0200,-0.5525%,3.6200,3.5400,3.6400,"886,600","3,189,138.0000","2,258,346,359.0000",,,,,,
21-ก.ค.-2017,3.6200,-0.0600,-1.6304%,3.6600,3.6000,3.6800,"1,209,700","4,399,018.0000","2,261,535,497.0000",,,,,,
14-ก.ค.-2017,3.6800,0.0000,0.0000%,3.6600,3.6200,3.6800,"1,610,300","5,890,644.0000","2,265,934,515.0000",,,,,,
07-ก.ค.-2017,3.6800,0.0000,0.0000%,3.6800,3.6600,3.7400,"1,852,600","6,822,386.0000","2,271,825,159.0000",,,,,,
30-มิ.ย.-2017,3.6800,-0.0800,-2.1277%,3.7600,3.6600,3.7600,"2,610,900","9,679,956.0000","2,278,647,545.0000",,,,,,
23-มิ.ย.-2017,3.7600,+0.0800,+2.1739%,3.6800,3.6600,3.8000,"5,069,600","18,702,266.0000","2,288,327,501.0000",,,,,,
16-มิ.ย.-2017,3.6800,-0.0800,-2.1277%,3.7600,3.6600,3.7600,"2,550,400","9,466,588.0000","2,269,625,235.0000",,,,,,
09-มิ.ย.-2017,3.7600,-0.0200,-0.5291%,3.7600,3.7400,3.8000,"883,700","3,316,630.0000","2,279,091,823.0000",,,,,,
02-มิ.ย.-2017,3.7800,-0.1200,-3.0769%,3.9000,3.7600,3.9000,"1,197,600","4,549,304.0000","2,282,408,453.0000",,,,,,
26-พ.ค.-2017,3.9000,+0.1800,+4.8387%,3.7600,3.7400,3.9400,"1,625,300","6,238,658.0000","2,286,957,757.0000",,,,,,
19-พ.ค.-2017,3.7200,-0.2000,-5.1020%,3.8600,3.6000,3.9400,"3,606,600","13,380,518.0000","2,280,719,099.0000",,,,,,
12-พ.ค.-2017,3.9200,-0.1400,-3.4483%,3.9600,3.8400,3.9800,"1,830,800","7,167,888.0000","2,294,099,617.0000",,,,,,
05-พ.ค.-2017,4.0600,+0.0200,+0.4950%,4.0400,4.0200,4.0800,"676,300","2,736,480.0000","2,301,267,505.0000",,,,,,
28-เม.ย.-2017,4.0400,+0.0200,+0.4975%,4.0200,3.9800,4.0600,"1,418,200","5,690,792.0000","2,298,531,025.0000",,,,,,
21-เม.ย.-2017,4.0200,-0.0200,-0.4950%,4.0600,4.0000,4.0600,"2,266,800","9,145,034.0000","2,292,840,233.0000",,,,,,
14-เม.ย.-2017,4.0400,-0.0200,-0.4926%,4.0600,4.0200,4.0600,"1,645,800","6,650,090.0000","2,301,985,267.0000",,,,,,
07-เม.ย.-2017,4.0600,-0.1000,-2.4038%,4.1200,4.0400,4.1800,"3,711,000","15,174,158.0000","2,308,635,357.0000",,,,,,
31-มี.ค.-2017,4.1600,-0.0600,-1.4218%,4.2200,4.1600,4.2600,"2,199,600","9,227,190.0000","2,323,809,515.0000",,,,,,
24-มี.ค.-2017,4.2200,+0.0600,+1.4423%,4.2000,4.1600,4.3200,"3,931,100","16,613,100.0000","2,333,036,705.0000",,,,,,
17-มี.ค.-2017,4.1600,+0.1800,+4.5226%,3.9800,3.9600,4.2200,"4,230,300","17,456,510.0000","2,316,423,605.0000",,,,,,
10-มี.ค.-2017,3.9800,-0.1000,-2.4510%,4.0800,3.9800,4.0800,"1,627,000","6,551,872.0000","2,298,967,095.0000",,,,,,
03-มี.ค.-2017,4.0800,-0.0600,-1.4493%,4.1600,4.0200,4.1600,"1,935,800","7,916,256.0000","2,305,518,967.0000",,,,,,
24-ก.พ.-2017,4.1400,+0.0400,+0.9756%,4.1000,4.0600,4.2200,"2,515,800","10,435,262.0000","2,313,435,223.0000",,,,,,
17-ก.พ.-2017,4.1000,-0.0200,-0.4854%,4.1000,4.0600,4.1200,"630,900","2,576,298.0000","2,302,999,961.0000",,,,,,
10-ก.พ.-2017,4.1200,0.0000,0.0000%,4.1200,4.1000,4.1400,"624,000","2,561,542.0000","2,305,576,259.0000",,,,,,
03-ก.พ.-2017,4.1200,+0.0200,+0.4878%,4.1200,4.1000,4.2000,"713,100","2,936,194.0000","2,303,014,717.0000",,,,,,
27-ม.ค.-2017,4.1000,+0.0200,+0.4902%,4.0800,4.0800,4.3000,"2,042,600","8,463,336.0000","2,300,078,523.0000",,,,,,
20-ม.ค.-2017,4.0800,-0.0200,-0.4878%,4.1000,4.0600,4.1200,"895,100","3,668,220.0000","2,291,615,187.0000",,,,,,
13-ม.ค.-2017,4.1000,+0.0200,+0.4902%,4.1200,4.0600,4.1800,"1,174,400","4,814,380.0000","2,295,283,407.0000",,,,,,
06-ม.ค.-2017,4.0800,+0.0600,+1.4925%,4.0600,4.0400,4.2000,"1,489,500","6,111,060.0000","2,290,469,027.0000",,,,,,
30-ธ.ค.-2016,4.0200,-0.0800,-1.9512%,4.1000,4.0000,4.1200,"2,107,600","8,518,330.0000","2,284,357,967.0000",,,,,,
23-ธ.ค.-2016,4.1000,+0.1600,+4.0609%,3.9400,3.9000,4.6200,"9,931,800","42,147,546.0000","2,292,876,297.0000",,,,,,
16-ธ.ค.-2016,3.9400,-0.1200,-2.9557%,4.0400,3.9000,4.0800,"2,964,500","11,704,150.0000","2,250,728,751.0000",,,,,,
09-ธ.ค.-2016,4.0600,+0.0200,+0.4950%,4.0600,4.0400,4.0800,"312,400","1,267,160.0000","2,262,432,901.0000",,,,,,
02-ธ.ค.-2016,4.0400,0.0000,0.0000%,4.0400,4.0400,4.0800,"578,900","2,344,488.0000","2,261,165,741.0000",,,,,,
25-พ.ย.-2016,4.0400,+0.0400,+1.0000%,4.0000,3.9800,4.0800,"814,100","3,266,004.0000","2,258,821,253.0000",,,,,,
18-พ.ย.-2016,4.0000,-0.4800,-10.7143%,4.2200,3.9600,4.2400,"4,719,000","19,162,212.0000","2,255,555,249.0000",,,,,,
11-พ.ย.-2016,4.4800,+0.0800,+1.8182%,4.4000,4.3600,4.5600,"2,951,700","13,170,452.0000","2,274,717,461.0000",,,,,,
04-พ.ย.-2016,4.4000,+0.0600,+1.3825%,4.4000,4.3400,4.4400,"1,020,100","4,473,810.0000","2,261,547,009.0000",,,,,,
28-ต.ค.-2016,4.3400,-0.0400,-0.9132%,4.3800,4.3400,4.4400,"1,046,600","4,578,476.0000","2,257,073,199.0000",,,,,,
21-ต.ค.-2016,4.3800,+0.2400,+5.7971%,4.1400,4.1400,4.4200,"1,142,600","4,911,128.0000","2,261,651,675.0000",,,,,,
14-ต.ค.-2016,4.1400,-0.2400,-5.4795%,4.2800,3.7600,4.3200,"3,880,500","15,748,772.0000","2,256,740,547.0000",,,,,,
07-ต.ค.-2016,4.3800,-0.0200,-0.4545%,4.4000,4.3400,4.4400,"1,968,300","8,611,460.0000","2,272,489,319.0000",,,,,,
30-ก.ย.-2016,4.4000,0.0000,0.0000%,4.4000,4.3400,4.5000,"684,400","3,003,968.0000","2,281,100,779.0000",,,,,,
23-ก.ย.-2016,4.4000,+0.1600,+3.7736%,4.2600,4.2600,4.6200,"2,082,900","9,266,156.0000","2,278,096,811.0000",,,,,,
16-ก.ย.-2016,4.2400,+0.0200,+0.4739%,4.1000,4.1000,4.2800,"910,300","3,792,138.0000","2,268,830,655.0000",,,,,,
09-ก.ย.-2016,4.2200,-0.2400,-5.3812%,4.4000,4.1800,4.5000,"3,464,600","14,973,282.0000","2,265,038,517.0000",,,,,,
02-ก.ย.-2016,4.4600,-0.2600,-5.5085%,4.7200,4.4600,4.8200,"2,898,200","13,331,450.0000","2,280,011,799.0000",,,,,,
26-ส.ค.-2016,4.7200,+0.2000,+4.4248%,4.6200,4.6200,5.0000,"23,567,900","113,472,798.0000","2,293,343,249.0000",,,,,,
19-ส.ค.-2016,4.5200,+0.2600,+6.1033%,4.2800,4.2600,4.6600,"5,353,300","23,812,574.0000","2,179,870,451.0000",,,,,,
12-ส.ค.-2016,4.2600,+0.0200,+0.4717%,4.2800,4.2200,4.3200,"1,078,000","4,588,498.0000","2,156,057,877.0000",,,,,,
05-ส.ค.-2016,4.2400,-0.1000,-2.3041%,4.3800,4.1800,4.3800,"1,631,500","6,990,904.0000","2,151,469,379.0000",,,,,,
29-ก.ค.-2016,4.3400,+0.1600,+3.8278%,4.1800,4.1800,4.4800,"4,404,100","18,979,594.0000","2,158,460,283.0000",,,,,,
22-ก.ค.-2016,4.1800,-0.0800,-1.8779%,4.2400,4.1600,4.2800,"1,044,800","4,390,958.0000","2,139,480,689.0000",,,,,,
15-ก.ค.-2016,4.2600,+0.0600,+1.4286%,4.3000,4.1800,4.3000,"1,360,400","5,763,220.0000","2,143,871,647.0000",,,,,,
08-ก.ค.-2016,4.2000,+0.2000,+5.0000%,4.0200,4.0200,4.3600,"6,304,100","26,504,924.0000","2,138,108,427.0000",,,,,,
01-ก.ค.-2016,4.0000,+0.0800,+2.0408%,3.9200,3.9000,4.0200,"1,441,100","5,736,480.0000","2,111,603,503.0000",,,,,,
24-มิ.ย.-2016,3.9200,-0.0800,-2.0000%,4.0000,3.8600,4.0200,"2,196,100","8,652,548.0000","2,105,867,023.0000",,,,,,
17-มิ.ย.-2016,4.0000,-0.0400,-0.9901%,4.0600,4.0000,4.1000,"2,224,200","8,961,008.0000","2,114,519,571.0000",,,,,,
10-มิ.ย.-2016,4.0400,-0.0800,-1.9417%,4.1200,4.0400,4.1400,"2,389,100","9,775,548.0000","2,123,480,579.0000",,,,,,
03-มิ.ย.-2016,4.1200,+0.1400,+3.5176%,3.9800,3.9800,4.2400,"4,041,400","16,700,086.0000","2,133,256,127.0000",,,,,,
27-พ.ค.-2016,3.9800,-0.0800,-1.9704%,4.0400,3.9400,4.1000,"2,319,900","9,254,508.0000","2,116,556,041.0000",,,,,,
20-พ.ค.-2016,4.0600,-0.0200,-0.4902%,4.0400,3.9400,4.0800,"2,986,100","11,971,840.0000","2,125,810,549.0000",,,,,,
13-พ.ค.-2016,4.0800,-0.0400,-0.9709%,4.1800,4.0600,4.4000,"11,148,100","47,611,292.0000","2,137,782,389.0000",,,,,,
06-พ.ค.-2016,4.1200,+0.0800,+1.9802%,4.0600,3.9800,4.1800,"3,463,100","14,235,046.0000","2,185,393,681.0000",,,,,,
29-เม.ย.-2016,4.0400,0.0000,0.0000%,4.0600,3.9000,4.1400,"2,496,000","10,047,822.0000","2,171,158,635.0000",,,,,,
22-เม.ย.-2016,4.0400,+0.3600,+9.7826%,3.6800,3.6800,4.1800,"10,552,100","42,274,070.0000","2,161,110,813.0000",,,,,,
15-เม.ย.-2016,3.6800,0.0000,0.0000%,3.6800,3.6600,3.6800,"288,700","1,060,880.0000","2,118,836,743.0000",,,,,,
08-เม.ย.-2016,3.6800,-0.0200,-0.5405%,3.7000,3.6800,3.7200,"863,400","3,188,750.0000","2,119,897,623.0000",,,,,,
01-เม.ย.-2016,3.7000,-0.0200,-0.5376%,3.7200,3.7000,3.7600,"776,000","2,888,816.0000","2,123,086,373.0000",,,,,,
25-มี.ค.-2016,3.7200,-0.0200,-0.5348%,3.7600,3.6800,3.7600,"839,900","3,120,178.0000","2,125,975,189.0000",,,,,,
18-มี.ค.-2016,3.7400,-0.0200,-0.5319%,3.7600,3.7200,3.8000,"668,000","2,519,674.0000","2,129,095,367.0000",,,,,,
11-มี.ค.-2016,3.7600,+0.2800,+8.0460%,3.4800,3.4800,3.8800,"4,544,400","17,083,114.0000","2,131,615,041.0000",,,,,,
04-มี.ค.-2016,3.4800,+0.0800,+2.3529%,3.4000,3.3600,3.5400,"1,279,300","4,396,170.0000","2,114,531,927.0000",,,,,,
26-ก.พ.-2016,3.4000,-0.0800,-2.2989%,3.4800,3.3800,3.5000,"874,600","3,014,348.0000","2,110,135,757.0000",,,,,,
19-ก.พ.-2016,3.4800,+0.0600,+1.7544%,3.4400,3.4400,3.6600,"1,307,400","4,551,916.0000","2,113,150,105.0000",,,,,,
12-ก.พ.-2016,3.4200,+0.0200,+0.5882%,3.4000,3.3800,3.7600,"3,786,500","13,442,772.0000","2,108,598,189.0000",,,,,,
05-ก.พ.-2016,3.4000,-0.0400,-1.1628%,3.4400,3.3800,3.4600,"638,200","2,177,272.0000","2,095,155,417.0000",,,,,,
29-ม.ค.-2016,3.4400,-0.0800,-2.2727%,3.5200,3.3600,3.5600,"1,150,400","3,962,324.0000","2,097,332,689.0000",,,,,,
22-ม.ค.-2016,3.5200,-0.2400,-6.3830%,3.7800,3.4800,3.7800,"841,700","3,007,872.0000","2,101,295,013.0000",,,,,,
15-ม.ค.-2016,3.7600,-0.1200,-3.0928%,3.9000,3.7600,3.9000,"806,700","3,071,736.0000","2,104,302,885.0000",,,,,,
08-ม.ค.-2016,3.8800,-0.0400,-1.0204%,3.9000,3.8600,3.9200,"592,400","2,305,172.0000","2,107,374,621.0000",,,,,,
01-ม.ค.-2016,3.9200,0.0000,0.0000%,3.9000,3.8800,3.9200,"569,600","2,219,796.0000","2,109,679,793.0000",,,,,,
25-ธ.ค.-2015,3.9200,-0.0200,-0.5076%,3.9400,3.9000,3.9800,"814,700","3,199,128.0000","2,111,899,589.0000",,,,,,
18-ธ.ค.-2015,3.9400,-0.0600,-1.5000%,4.0000,3.9000,4.0200,"725,800","2,873,012.0000","2,115,098,717.0000",,,,,,
11-ธ.ค.-2015,4.0000,-0.1600,-3.8462%,4.1600,4.0000,4.2000,"822,800","3,357,222.0000","2,117,971,729.0000",,,,,,
04-ธ.ค.-2015,4.1600,-0.1600,-3.7037%,4.3400,4.1600,4.3600,"2,388,400","10,215,666.0000","2,121,328,951.0000",,,,,,
27-พ.ย.-2015,4.3200,0.0000,0.0000%,4.3200,4.2800,4.4400,"2,200,200","9,547,172.0000","2,131,544,617.0000",,,,,,
20-พ.ย.-2015,4.3200,-0.0800,-1.8182%,4.3800,4.2800,4.3800,"1,114,900","4,806,548.0000","2,141,091,789.0000",,,,,,
13-พ.ย.-2015,4.4000,-0.0800,-1.7857%,4.5000,4.3800,4.5000,"701,600","3,116,926.0000","2,145,898,337.0000",,,,,,
06-พ.ย.-2015,4.4800,-0.0200,-0.4444%,4.5000,4.4600,4.5600,"955,300","4,292,028.0000","2,149,015,263.0000",,,,,,
30-ต.ค.-2015,4.5000,-0.1400,-3.0172%,4.6600,4.5000,4.7000,"2,141,600","9,795,014.0000","2,153,307,291.0000",,,,,,
23-ต.ค.-2015,4.6400,-0.0200,-0.4292%,4.6600,4.6000,4.6600,"443,400","2,052,214.0000","2,163,102,305.0000",,,,,,
16-ต.ค.-2015,4.6600,-0.0200,-0.4274%,4.6600,4.6200,4.6800,"817,000","3,794,744.0000","2,165,154,519.0000",,,,,,
09-ต.ค.-2015,4.6800,+0.0200,+0.4292%,4.6600,4.6400,4.7000,"820,800","3,816,772.0000","2,168,949,263.0000",,,,,,
02-ต.ค.-2015,4.6600,-0.0200,-0.4274%,4.6800,4.6400,4.7400,"1,169,400","5,455,252.0000","2,165,132,491.0000",,,,,,
25-ก.ย.-2015,4.6800,-0.0400,-0.8475%,4.7200,4.6600,4.7400,"1,115,100","5,234,188.0000","2,170,587,743.0000",,,,,,
18-ก.ย.-2015,4.7200,+0.0200,+0.4255%,4.6800,4.6600,4.7600,"1,328,300","6,222,568.0000","2,175,821,931.0000",,,,,,
11-ก.ย.-2015,4.7000,+0.0200,+0.4274%,4.6800,4.6600,4.7400,"1,533,400","7,215,058.0000","2,169,599,363.0000",,,,,,
04-ก.ย.-2015,4.6800,+0.1200,+2.6316%,4.5800,4.5800,4.8000,"3,623,200","17,030,764.0000","2,162,384,305.0000",,,,,,
28-ส.ค.-2015,4.5600,-0.1400,-2.9787%,4.7000,4.5400,4.7200,"2,444,800","11,242,834.0000","2,145,353,541.0000",,,,,,
21-ส.ค.-2015,4.7000,0.0000,0.0000%,4.7400,4.6000,4.8600,"2,379,800","11,260,978.0000","2,156,596,375.0000",,,,,,
14-ส.ค.-2015,4.7000,-0.4500,-8.7379%,5.1500,4.6600,5.3000,"4,461,800","21,948,602.0000","2,167,857,353.0000",,,,,,
07-ส.ค.-2015,5.1500,+0.0500,+0.9804%,5.1000,5.0000,5.3000,"1,899,100","9,781,920.0000","2,189,805,955.0000",,,,,,
31-ก.ค.-2015,5.1000,-0.1500,-2.8571%,5.2500,5.0500,5.3000,"1,499,100","7,729,895.0000","2,180,024,035.0000",,,,,,
24-ก.ค.-2015,5.2500,-0.1500,-2.7778%,5.4500,5.2500,5.5000,"2,235,000","11,867,330.0000","2,187,753,930.0000",,,,,,
17-ก.ค.-2015,5.4000,-0.0500,-0.9174%,5.4500,5.3500,5.5500,"2,683,100","14,586,010.0000","2,199,621,260.0000",,,,,,
10-ก.ค.-2015,5.4500,0.0000,0.0000%,5.4500,5.4000,5.6000,"4,003,800","21,953,345.0000","2,214,207,270.0000",,,,,,
03-ก.ค.-2015,5.4500,-0.1000,-1.8018%,5.5000,5.4500,5.5500,"1,191,900","6,541,285.0000","2,236,160,615.0000",,,,,,
26-มิ.ย.-2015,5.5500,-0.0500,-0.8929%,5.7000,5.5500,5.7500,"2,183,800","12,247,635.0000","2,242,701,900.0000",,,,,,
19-มิ.ย.-2015,5.6000,-0.1500,-2.6087%,5.8500,5.6000,5.8500,"3,058,900","17,442,815.0000","2,254,949,535.0000",,,,,,
12-มิ.ย.-2015,5.7500,+0.2500,+4.5455%,5.5000,5.4500,5.9500,"8,130,800","46,799,065.0000","2,272,392,350.0000",,,,,,
05-มิ.ย.-2015,5.5000,+0.0500,+0.9174%,5.5500,5.4000,5.6000,"1,134,000","6,269,515.0000","2,225,593,285.0000",,,,,,
29-พ.ค.-2015,5.4500,-0.0500,-0.9091%,5.5500,5.4500,5.5500,"1,121,700","6,177,190.0000","2,219,323,770.0000",,,,,,
22-พ.ค.-2015,5.5000,+0.1000,+1.8519%,5.4000,5.3000,5.6500,"2,507,900","13,735,625.0000","2,225,500,960.0000",,,,,,
15-พ.ค.-2015,5.4000,-0.3000,-5.2632%,5.6500,5.3500,5.7000,"3,591,400","19,662,445.0000","2,211,765,335.0000",,,,,,
08-พ.ค.-2015,5.7000,-0.3000,-5.0000%,5.9500,5.6500,6.0000,"1,875,700","10,839,940.0000","2,231,427,780.0000",,,,,,
01-พ.ค.-2015,6.0000,+0.0500,+0.8403%,6.0000,5.9000,6.1500,"4,025,100","24,199,485.0000","2,242,267,720.0000",,,,,,
24-เม.ย.-2015,5.9500,-0.1000,-1.6529%,6.1000,5.9000,6.1500,"1,849,300","11,139,670.0000","2,218,068,235.0000",,,,,,
17-เม.ย.-2015,6.0500,+0.1500,+2.5424%,5.9000,5.9000,6.1000,"672,100","4,052,235.0000","2,229,207,905.0000",,,,,,
10-เม.ย.-2015,5.9000,-0.1000,-1.6667%,6.0000,5.8000,6.0000,"1,580,700","9,343,860.0000","2,225,155,670.0000",,,,,,
03-เม.ย.-2015,6.0000,+0.3000,+5.2632%,5.7000,5.7000,6.0500,"2,194,000","12,927,360.0000","2,234,499,530.0000",,,,,,
27-มี.ค.-2015,5.7000,-0.5000,-8.0645%,6.2500,5.6500,6.3000,"8,708,700","51,909,360.0000","2,221,572,170.0000",,,,,,
20-มี.ค.-2015,6.2000,+0.2000,+3.3333%,6.0000,5.9000,6.2000,"4,642,800","28,015,380.0000","2,273,481,530.0000",,,,,,
13-มี.ค.-2015,6.0000,-0.2000,-3.2258%,6.1500,5.9500,6.2500,"4,479,600","27,151,020.0000","2,245,466,150.0000",,,,,,
06-มี.ค.-2015,6.2000,-0.1500,-2.3622%,6.3500,6.1500,6.4000,"3,780,100","23,614,690.0000","2,272,617,170.0000",,,,,,
27-ก.พ.-2015,6.3500,-0.4000,-5.9259%,6.6000,6.2000,6.7000,"9,764,800","62,191,615.0000","2,296,231,860.0000",,,,,,
20-ก.พ.-2015,6.7500,-0.0500,-0.7353%,6.8500,6.5000,6.8500,"8,159,400","54,087,995.0000","2,358,423,475.0000",,,,,,
13-ก.พ.-2015,6.8000,-0.2500,-3.5461%,6.8500,6.4500,7.1000,"15,468,900","103,474,640.0000","2,412,511,470.0000",,,,,,
06-ก.พ.-2015,7.0500,+0.2000,+2.9197%,6.8500,6.8000,7.9000,"150,534,300","1,104,513,995.0000","2,515,986,110.0000",,,,,,
30-ม.ค.-2015,6.8500,+0.2500,+3.7879%,6.4500,6.4000,7.0000,"33,857,300","228,500,825.0000","1,411,472,115.0000",,,,,,
23-ม.ค.-2015,6.6000,+0.3500,+5.6000%,6.4500,6.4000,6.8000,"28,022,000","185,664,280.0000","1,182,971,290.0000",,,,,,
16-ม.ค.-2015,6.2500,-0.0500,-0.7937%,6.4000,6.2000,6.5500,"20,237,400","129,668,150.0000","997,307,010.0000",,,,,,
09-ม.ค.-2015,6.3000,+0.5500,+9.5652%,5.7500,5.6500,6.3500,"9,748,300","59,744,225.0000","1,126,975,160.0000",,,,,,
02-ม.ค.-2015,5.7500,0.0000,0.0000%,5.7000,5.7000,5.8000,"737,200","4,206,725.0000","1,067,230,935.0000",,,,,,
26-ธ.ค.-2014,5.7500,-0.3000,-4.9587%,6.1000,5.7000,6.1000,"4,793,500","28,312,480.0000","1,071,437,660.0000",,,,,,
19-ธ.ค.-2014,6.0500,-0.0500,-0.8197%,6.0000,5.5000,6.2000,"13,052,300","76,058,765.0000","1,099,750,140.0000",,,,,,
12-ธ.ค.-2014,6.1000,-0.3500,-5.4264%,6.4500,6.0000,6.4500,"12,040,900","74,349,010.0000","1,175,808,905.0000",,,,,,
05-ธ.ค.-2014,6.4500,-0.1500,-2.2727%,6.6000,6.4000,6.7500,"7,251,300","47,370,435.0000","1,250,157,915.0000",,,,,,
28-พ.ย.-2014,6.6000,+0.1000,+1.5385%,6.7000,6.4500,6.8500,"36,629,800","244,155,105.0000","1,297,528,350.0000",,,,,,
21-พ.ย.-2014,6.5000,+0.1500,+2.3622%,6.3500,6.2000,6.5000,"9,291,300","58,631,085.0000","1,053,373,245.0000",,,,,,
14-พ.ย.-2014,6.3500,-0.2000,-3.0534%,6.5500,6.0000,6.6000,"18,378,200","116,014,225.0000","994,742,160.0000",,,,,,
07-พ.ย.-2014,6.5500,+0.0500,+0.7692%,6.4500,6.3500,7.1500,"77,275,800","520,802,930.0000","1,110,756,385.0000",,,,,,
31-ต.ค.-2014,6.5000,+0.6000,+10.1695%,6.0000,5.9500,6.6000,"59,499,300","380,740,285.0000","589,953,455.0000",,,,,,
24-ต.ค.-2014,5.9000,+0.1000,+1.7241%,5.8500,5.7500,5.9500,"2,782,900","16,238,745.0000","209,213,170.0000",,,,,,
17-ต.ค.-2014,5.8000,-0.4000,-6.4516%,6.2500,5.6000,6.2500,"19,701,900","117,798,525.0000","192,974,425.0000",,,,,,
10-ต.ค.-2014,6.2000,+0.5000,+8.7719%,5.8000,5.7500,6.4000,"50,931,400","310,772,950.0000","310,772,950.0000",,,,,,
03-ต.ค.-2014,5.7000,0.0000,0.0000%,5.7000,5.6000,5.8500,"7,139,500","40,906,285.0000",,,,,,,
26-ก.ย.-2014,5.7000,,,5.8000,5.6000,5.9500,"7,433,900","42,791,275.0000",0.0000,,,,,,
