Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - THB,Flow,,,,,,
08-ก.ค.-2022,3.56,-0.04,-1.11%,3.60,3.54,3.60,"11,814,800","42,188,306.00","4,325,110,020.00",,,,,,
01-ก.ค.-2022,3.60,+0.02,+0.56%,3.58,3.52,3.64,"19,129,900","68,274,798.00","4,367,298,326.00",,,,,,
24-มิ.ย.-2022,3.58,-0.12,-3.24%,3.68,3.54,3.70,"10,847,600","39,261,950.00","4,299,023,528.00",,,,,,
17-มิ.ย.-2022,3.70,-0.02,-0.54%,3.72,3.58,3.72,"16,783,800","61,202,462.00","4,338,285,478.00",,,,,,
10-มิ.ย.-2022,3.72,0.00,0.00%,3.72,3.64,3.84,"18,126,400","67,578,532.00","4,399,487,940.00",,,,,,
03-มิ.ย.-2022,3.72,-0.02,-0.53%,3.76,3.70,3.78,"13,154,700","49,038,864.00","4,467,066,472.00",,,,,,
27-พ.ค.-2022,3.74,+0.10,+2.75%,3.64,3.64,3.78,"12,747,700","47,376,836.00","4,516,105,336.00",,,,,,
20-พ.ค.-2022,3.64,+0.10,+2.82%,3.54,3.52,3.70,"16,086,200","57,928,676.00","4,468,728,500.00",,,,,,
13-พ.ค.-2022,3.54,-0.18,-4.84%,3.72,3.50,3.74,"41,085,800","147,926,576.00","4,410,799,824.00",,,,,,
06-พ.ค.-2022,3.72,-0.10,-2.62%,3.82,3.72,3.82,"8,278,300","31,249,388.00","4,558,726,400.00",,,,,,
29-เม.ย.-2022,3.82,-0.04,-1.04%,3.86,3.76,3.88,"17,467,300","66,521,282.00","4,589,975,788.00",,,,,,
22-เม.ย.-2022,3.86,+0.04,+1.05%,3.82,3.80,3.86,"9,520,300","36,520,256.00","4,656,497,070.00",,,,,,
15-เม.ย.-2022,3.82,-0.02,-0.52%,3.84,3.80,3.86,"7,858,800","30,033,796.00","4,619,976,814.00",,,,,,
08-เม.ย.-2022,3.84,-0.08,-2.04%,3.92,3.80,3.94,"18,631,400","71,939,670.00","4,650,010,610.00",,,,,,
01-เม.ย.-2022,3.92,+0.02,+0.51%,3.90,3.88,3.94,"12,815,100","50,099,212.00","4,721,950,280.00",,,,,,
25-มี.ค.-2022,3.90,-0.06,-1.52%,3.96,3.88,3.98,"18,763,100","73,484,468.00","4,671,851,068.00",,,,,,
18-มี.ค.-2022,3.96,+0.04,+1.02%,3.92,3.86,3.96,"16,916,300","66,361,390.00","4,745,335,536.00",,,,,,
11-มี.ค.-2022,3.92,-0.06,-1.51%,3.98,3.74,3.98,"44,515,700","172,341,746.00","4,678,974,146.00",,,,,,
04-มี.ค.-2022,3.98,-0.12,-2.93%,4.12,3.96,4.14,"39,079,900","157,863,904.00","4,851,315,892.00",,,,,,
25-ก.พ.-2022,4.10,-0.04,-0.97%,4.16,4.06,4.20,"72,880,600","299,844,756.00","5,009,179,796.00",,,,,,
18-ก.พ.-2022,4.14,-0.02,-0.48%,4.16,4.12,4.18,"14,187,800","58,900,156.00","5,309,024,552.00",,,,,,
11-ก.พ.-2022,4.16,-0.02,-0.48%,4.18,4.14,4.18,"27,712,900","115,237,488.00","5,367,924,708.00",,,,,,
04-ก.พ.-2022,4.18,+0.04,+0.97%,4.14,4.12,4.20,"16,023,200","66,690,298.00","5,483,162,196.00",,,,,,
28-ม.ค.-2022,4.14,-0.04,-0.96%,4.18,4.10,4.20,"30,029,000","124,563,034.00","5,416,471,898.00",,,,,,
21-ม.ค.-2022,4.18,-0.04,-0.95%,4.22,4.14,4.22,"19,512,400","81,640,766.00","5,541,034,932.00",,,,,,
14-ม.ค.-2022,4.22,+0.06,+1.44%,4.16,4.16,4.22,"15,875,700","66,593,922.00","5,622,675,698.00",,,,,,
07-ม.ค.-2022,4.16,0.00,0.00%,4.16,4.14,4.20,"14,346,600","59,875,174.00","5,556,081,776.00",,,,,,
31-ธ.ค.-2021,4.16,-0.02,-0.48%,4.16,4.12,4.18,"16,433,800","68,059,694.00","5,615,956,950.00",,,,,,
24-ธ.ค.-2021,4.18,+0.02,+0.48%,4.16,4.14,4.18,"13,072,400","54,405,736.00","5,684,016,644.00",,,,,,
17-ธ.ค.-2021,4.16,-0.02,-0.48%,4.20,4.16,4.22,"14,646,800","61,161,814.00","5,629,610,908.00",,,,,,
10-ธ.ค.-2021,4.18,+0.04,+0.97%,4.18,4.12,4.20,"7,477,600","31,143,324.00","5,690,772,722.00",,,,,,
03-ธ.ค.-2021,4.14,-0.06,-1.43%,4.20,4.10,4.22,"35,473,500","147,145,218.00","5,659,629,398.00",,,,,,
26-พ.ย.-2021,4.20,-0.04,-0.94%,4.22,4.20,4.24,"14,546,300","61,380,198.00","5,806,774,616.00",,,,,,
19-พ.ย.-2021,4.24,+0.02,+0.47%,4.20,4.18,4.24,"15,419,500","64,947,532.00","5,868,154,814.00",,,,,,
12-พ.ย.-2021,4.22,0.00,0.00%,4.20,4.18,4.22,"14,028,800","58,948,198.00","5,803,207,282.00",,,,,,
05-พ.ย.-2021,4.22,-0.02,-0.47%,4.24,4.20,4.26,"22,419,900","94,470,314.00","5,862,155,480.00",,,,,,
29-ต.ค.-2021,4.24,-0.02,-0.47%,4.26,4.22,4.28,"15,507,100","65,845,370.00","5,956,625,794.00",,,,,,
22-ต.ค.-2021,4.26,+0.02,+0.47%,4.24,4.20,4.28,"38,157,600","162,034,470.00","6,022,471,164.00",,,,,,
15-ต.ค.-2021,4.24,-0.02,-0.47%,4.26,4.22,4.28,"29,265,400","124,231,750.00","5,860,436,694.00",,,,,,
08-ต.ค.-2021,4.26,0.00,0.00%,4.26,4.24,4.28,"17,234,400","73,487,774.00","5,984,668,444.00",,,,,,
01-ต.ค.-2021,4.26,-0.02,-0.47%,4.28,4.22,4.30,"23,451,200","99,767,446.00","6,058,156,218.00",,,,,,
24-ก.ย.-2021,4.28,+0.04,+0.94%,4.24,4.20,4.28,"33,436,200","141,658,524.00","6,157,923,664.00",,,,,,
17-ก.ย.-2021,4.24,-0.02,-0.47%,4.28,4.24,4.30,"34,393,500","146,676,128.00","6,016,265,140.00",,,,,,
10-ก.ย.-2021,4.26,-0.14,-3.18%,4.40,4.26,4.42,"61,331,100","266,695,532.00","6,162,941,268.00",,,,,,
03-ก.ย.-2021,4.40,+0.08,+1.85%,4.36,4.34,4.42,"70,492,100","308,843,930.00","6,429,636,800.00",,,,,,
27-ส.ค.-2021,4.32,+0.12,+2.86%,4.20,4.16,4.32,"84,855,600","359,774,200.00","6,120,792,870.00",,,,,,
20-ส.ค.-2021,4.20,-0.16,-3.67%,4.38,4.18,4.40,"96,677,600","411,715,400.00","5,761,018,670.00",,,,,,
13-ส.ค.-2021,4.36,-0.04,-0.91%,4.38,4.36,4.42,"16,172,400","70,984,254.00","6,172,734,070.00",,,,,,
06-ส.ค.-2021,4.40,0.00,0.00%,4.40,4.34,4.44,"24,944,400","109,433,146.00","6,243,718,324.00",,,,,,
30-ก.ค.-2021,4.40,+0.08,+1.85%,4.32,4.26,4.42,"21,934,600","94,755,152.00","6,134,285,178.00",,,,,,
23-ก.ค.-2021,4.32,-0.04,-0.92%,4.34,4.30,4.36,"23,751,900","102,927,972.00","6,039,530,026.00",,,,,,
16-ก.ค.-2021,4.36,+0.06,+1.40%,4.30,4.28,4.36,"20,269,100","87,786,946.00","6,142,457,998.00",,,,,,
09-ก.ค.-2021,4.30,-0.08,-1.83%,4.40,4.26,4.42,"67,702,900","294,147,170.00","6,054,671,052.00",,,,,,
02-ก.ค.-2021,4.38,+0.04,+0.92%,4.34,4.32,4.44,"35,899,800","157,157,222.00","6,348,818,222.00",,,,,,
25-มิ.ย.-2021,4.34,-0.14,-3.13%,4.46,4.32,4.48,"57,961,300","254,672,084.00","6,191,661,000.00",,,,,,
