Period End Date,Pretax ROE,(Total Debt - Cash) / EBITDA,Reinvestment Rate,Current Ratio,Pretax Margin,x Earnings Retention,Gross Margin,% LT Debt to Total Capital,Effective Tax Rate,x Pretax Margin,ROE,Times Interest Earned,x Leverage (Assets/Equity),Quick Ratio,Cash Cycle (Days),Operating Margin,Net Margin,Pretax ROA,Asset Turnover,Assets/Equity,x Tax Complement,Debt/Equity,EBITDA Margin,Company name,Fraud
2021-06-01,3.9,13.59,3.2,1.44,7.2,1.0,23.2,19.9,19.0,7.2,3.2,4.6,2.6,0.86,229.4,9.2,5.8,1.5,0.2,2.6,0.82,1.15,13.2,TRTm,0
2021-09-01,7.1,7.62,5.5,1.43,15.7,1.0,33.0,18.1,22.8,15.7,5.5,8.1,2.61,0.82,260.8,18.1,12.1,2.7,0.17,2.61,0.78,1.09,23.5,TRTm,0
2021-12-01,1.7,21.34,-2.1,1.48,3.4,-1.85,19.5,17.3,37.4,3.4,1.1,2.5,2.45,0.88,196.2,5.2,2.1,0.7,0.2,2.45,0.67,0.98,6.4,TRTm,0
2022-03-01,-2.5,21.34,-2.1,1.45,-6.5,-1.85,11.3,16.5,37.4,-6.5,-2.1,-2.2,2.43,0.79,253.1,-4.2,-5.7,-1.0,0.16,2.43,0.67,1.0,-0.4,TRTm,0
2022-06-01,-5.7,21.34,-4.7,1.32,-19.2,-1.85,6.2,16.9,37.4,-19.2,-4.7,-4.2,2.73,0.64,338.0,-16.4,-16.1,-2.2,0.12,2.73,0.67,1.2,-7.7,TRTm,0
2022-09-01,-2.9,71.15,-2.5,1.27,-5.9,-1.85,13.7,15.7,37.4,-5.9,-2.5,-0.4,2.78,0.63,236.6,-3.5,-5.2,-1.1,0.18,2.78,0.67,1.28,2.9,TRTm,0
2022-12-01,1.4,54.97,0.8,1.26,3.3,1.0,12.1,14.7,44.1,3.3,0.8,0.2,2.78,0.62,278.7,6.3,1.8,0.5,0.15,2.78,0.59,1.32,4.5,TRTm,0
2023-03-01,-4.1,54.97,-3.5,1.2,-10.4,1.0,13.7,14.9,44.1,-10.4,-3.5,-2.0,2.91,0.56,311.1,-7.1,-9.2,-1.4,0.14,2.91,0.59,1.41,-2.8,TRTm,0
2023-06-01,-3.0,86.12,-2.6,1.17,-7.2,1.0,13.1,14.0,44.1,-7.2,-2.6,-0.1,3.07,0.52,325.9,-3.1,-6.6,-1.0,0.14,3.07,0.59,1.58,3.6,TRTm,0
2023-09-01,12.2,7.9,9.6,1.21,21.1,1.0,38.0,11.8,21.0,21.1,9.6,7.2,3.07,0.44,335.8,24.8,16.6,4.0,0.19,3.07,0.79,1.53,30.6,TRTm,0
2023-12-01,11.5,10.89,2.6,1.26,17.7,0.31,29.0,10.6,26.7,17.7,8.5,4.9,2.85,0.44,275.4,21.1,13.0,3.9,0.22,2.85,0.74,1.34,18.3,TRTm,0
2024-03-01,10.8,7.49,8.1,1.26,16.1,1.0,31.0,8.4,25.2,16.1,8.1,7.7,2.88,0.57,271.1,19.0,12.1,3.8,0.23,2.88,0.75,1.41,24.6,TRTm,0
2007-03-01,-2.4,0.57,-3.0,0.6,-4.9,1.0,1.2,0.0,7.5,-4.9,-3.0,15.9,4.23,0.24,8.9,-4.9,-4.9,-1.6,1.55,4.23,0.93,0.62,-4.9,EA,1
2007-06-01,-2.4,0.57,-3.0,0.6,-10.1,1.0,-6.1,0.0,7.5,-10.1,-3.0,15.9,4.23,0.24,8.9,-10.1,-10.1,-1.6,1.55,4.23,0.93,0.62,-10.1,EA,1
2007-12-01,-2.4,0.57,-3.0,0.6,7.2,1.0,10.2,0.0,7.5,7.2,-3.0,15.9,4.23,0.24,8.9,7.7,6.7,-1.6,1.55,4.23,0.93,0.62,14.1,EA,1
2008-03-01,-2.4,0.57,-3.0,0.6,3.5,1.0,4.5,0.0,29.2,3.5,-3.0,32.5,4.23,0.24,8.9,3.6,2.5,-1.6,1.55,4.23,0.71,0.62,4.2,EA,1
2008-06-01,-2.4,0.57,-3.0,1.66,0.0,1.0,1.1,0.0,0.0,0.0,-3.0,2.0,1.46,0.71,8.9,0.0,0.0,-1.6,1.55,1.46,1.0,0.0,0.8,EA,1
2008-12-01,-2.4,0.57,-3.0,0.99,-1.0,1.0,1.0,0.0,0.0,-1.0,-3.0,-41.8,1.6,0.55,8.9,-1.0,-1.3,-1.6,1.55,1.6,1.0,0.09,0.4,EA,1
2009-03-01,21.9,0.57,18.1,1.47,10.0,1.0,11.3,9.7,17.6,10.0,18.1,84.7,1.49,0.98,8.1,10.1,8.2,14.2,1.42,1.49,0.82,0.29,11.0,EA,1
2009-12-01,-4.6,9.43,-3.0,0.74,-0.9,1.0,0.3,13.0,17.6,-0.9,-3.0,-0.2,2.23,0.43,25.4,-0.1,-0.6,-2.5,2.84,2.23,0.82,1.05,1.3,EA,1
2010-12-01,6.5,3.22,6.1,1.12,1.1,1.0,2.1,4.8,5.0,1.1,6.1,3.3,1.99,0.79,40.0,2.0,1.1,3.1,2.8,1.99,0.95,0.65,3.9,EA,1
2011-03-01,6.5,3.22,6.1,1.12,5.4,1.0,8.0,4.8,2.4,5.4,6.1,16.2,1.99,0.79,40.0,5.7,5.3,3.1,2.8,1.99,0.98,0.65,5.7,EA,1
2011-06-01,6.5,3.22,6.1,1.12,0.3,1.0,3.5,4.8,42.8,0.3,6.1,2.4,1.99,0.79,40.0,0.6,0.2,3.1,2.8,1.99,0.6,0.65,0.6,EA,1
2011-09-01,6.5,3.22,6.1,1.12,-1.3,1.0,2.0,4.8,42.8,-1.3,6.1,-2.9,1.99,0.79,40.0,-0.9,-1.2,3.1,2.8,1.99,0.6,0.65,0.5,EA,1
2011-12-01,6.5,3.22,6.1,1.19,0.5,1.0,-2.1,12.5,-46.4,0.5,6.1,2.3,1.75,0.85,40.0,1.0,0.8,3.1,2.8,1.75,1.61,0.45,1.1,EA,1
2012-03-01,6.5,3.22,6.1,1.19,2.1,1.0,4.6,12.5,0.0,2.1,6.1,9.3,1.75,0.85,40.0,2.3,2.1,3.1,2.8,1.75,1.01,0.45,3.1,EA,1
2012-06-01,6.5,3.22,6.1,0.78,2.6,1.0,5.5,8.8,0.0,2.6,6.1,6.1,1.95,0.61,40.0,3.1,2.6,3.1,2.8,1.95,1.01,0.63,4.3,EA,1
2012-09-01,0.5,23.66,0.5,0.72,0.7,1.0,5.5,23.1,0.0,0.7,0.5,1.5,2.11,0.5,37.4,2.1,0.7,0.3,0.37,2.11,0.91,0.96,3.7,EA,1
2012-12-01,3.3,15.35,0.0,0.61,4.8,0.0,6.4,27.1,0.1,4.8,3.3,5.6,2.23,0.4,33.5,5.8,4.8,1.5,0.32,2.23,0.99,1.05,8.5,EA,1
2013-03-01,3.4,15.35,3.1,5.82,9.2,1.0,10.7,13.3,7.8,9.2,3.1,5.1,1.29,5.55,33.4,6.8,8.5,2.3,0.25,1.29,0.92,0.22,9.4,EA,1
2013-06-01,1.6,15.35,1.4,4.7,8.0,1.0,12.8,12.8,8.6,8.0,1.4,5.2,1.27,4.37,50.1,8.1,7.3,1.2,0.15,1.27,0.91,0.21,11.9,EA,1
2013-09-01,0.6,4.34,0.7,1.05,3.0,1.0,10.8,26.2,-5.8,3.0,0.7,2.5,1.8,0.95,44.4,4.3,3.1,0.4,0.14,1.8,1.05,0.62,7.9,EA,1
2013-12-01,2.3,20.35,0.5,1.28,8.0,0.22,13.9,50.1,3.5,8.0,2.2,5.4,2.63,1.16,39.4,8.9,7.8,1.0,0.13,2.63,0.96,1.39,12.0,EA,1
2014-03-01,10.1,6.65,10.0,1.84,22.2,1.0,27.7,48.5,0.9,22.2,10.0,7.8,2.43,1.74,30.9,25.4,22.0,4.0,0.18,2.43,0.99,1.25,30.2,EA,1
2014-06-01,8.2,7.04,8.2,1.82,22.7,1.0,31.5,46.6,-0.5,22.7,8.2,5.7,2.32,1.7,39.3,27.0,22.8,3.4,0.15,2.32,1.0,1.2,32.7,EA,1
2014-09-01,7.2,9.25,7.0,1.65,20.8,1.0,28.9,52.2,3.2,20.8,7.0,5.4,2.68,1.55,40.2,24.8,20.1,2.9,0.14,2.68,0.97,1.51,30.4,EA,1
2014-12-01,6.5,14.71,5.1,0.87,20.2,0.8,30.1,60.4,1.6,20.2,6.4,5.1,3.28,0.81,43.1,25.1,19.9,2.2,0.11,3.28,0.98,2.04,30.8,EA,1
2015-03-01,9.4,13.12,9.4,1.1,29.0,1.0,38.3,58.1,0.2,29.0,9.4,5.7,3.15,1.03,48.1,34.6,29.0,2.9,0.1,3.15,1.0,2.0,41.9,EA,1
2015-06-01,10.9,10.37,10.9,1.11,29.6,1.0,42.9,55.8,0.1,29.6,10.9,5.2,3.11,1.06,47.8,36.3,29.6,3.5,0.12,3.11,1.0,1.93,44.0,EA,1
2015-09-01,9.9,11.85,9.5,1.61,32.6,1.0,42.1,59.6,3.6,32.6,9.5,4.8,3.24,1.58,56.8,38.8,31.4,3.1,0.1,3.24,0.96,2.1,47.5,EA,1
2015-12-01,8.0,17.55,3.4,1.04,27.0,0.43,38.7,63.0,0.0,27.0,8.0,4.9,3.89,1.0,55.9,33.8,27.0,2.2,0.08,3.89,1.0,2.61,42.1,EA,1
2016-03-01,8.1,19.84,8.0,0.9,29.5,1.0,40.4,60.6,1.1,29.5,8.0,5.1,3.67,0.87,60.3,36.2,29.2,2.1,0.07,3.67,0.99,2.5,43.5,EA,1
2016-06-01,10.5,14.21,10.4,1.22,31.9,1.0,45.2,62.1,0.6,31.9,10.4,4.9,3.71,1.19,56.0,41.2,31.7,2.8,0.09,3.71,0.99,2.57,50.0,EA,1
2016-09-01,7.1,17.69,7.0,2.65,28.3,1.0,45.9,67.6,0.2,28.3,7.0,3.6,3.85,2.58,74.0,41.8,28.2,1.9,0.07,3.85,1.0,2.71,55.6,EA,1
2016-12-01,7.4,18.67,2.5,1.73,35.5,0.33,52.1,64.8,-2.6,35.5,7.6,4.3,3.65,1.68,81.9,47.1,36.5,2.0,0.06,3.65,1.03,2.49,60.7,EA,1
2017-03-01,8.2,17.21,8.2,1.85,37.0,1.0,49.2,63.9,-0.1,37.0,8.2,4.7,3.47,1.81,74.5,43.8,37.0,2.3,0.06,3.47,1.0,2.27,55.7,EA,1
2017-06-01,7.7,15.77,7.7,1.77,32.9,1.0,46.7,62.0,-0.1,32.9,7.7,4.3,3.36,1.72,68.4,41.8,33.0,2.2,0.07,3.36,1.0,2.19,54.0,EA,1
2017-09-01,7.3,14.13,7.4,1.88,31.5,1.0,47.6,59.9,-0.1,31.5,7.4,4.0,3.12,1.83,66.1,42.2,31.5,2.3,0.07,3.12,1.0,2.0,56.3,EA,1
2017-12-01,6.0,15.12,1.1,2.71,29.5,0.17,47.2,62.2,-4.6,29.5,6.3,3.6,3.04,2.66,74.1,39.9,30.8,2.0,0.07,3.04,1.05,1.89,54.2,EA,1
2018-03-01,12.2,13.54,12.4,2.65,65.3,1.0,50.3,58.4,-0.5,65.3,12.4,4.5,2.86,2.56,80.8,74.5,65.6,4.2,0.06,2.86,1.02,1.66,59.0,EA,1
2018-06-01,5.8,14.77,6.0,1.77,33.2,1.0,52.5,57.1,-0.9,33.2,6.0,4.1,2.98,1.69,89.5,42.8,33.5,2.0,0.06,2.98,1.02,1.77,56.2,EA,1
2018-09-01,7.5,13.04,7.5,0.67,42.9,1.0,53.9,53.6,0.8,42.9,7.5,4.8,3.18,0.64,86.9,47.5,42.6,2.4,0.06,3.18,1.0,1.64,63.2,EA,1
2018-12-01,5.3,14.57,-0.9,0.65,34.2,-0.21,46.7,53.6,3.9,34.2,4.3,5.4,3.26,0.63,86.0,41.4,32.9,1.6,0.05,3.26,0.82,1.61,59.7,EA,1
2019-03-01,6.4,14.46,6.5,0.73,38.6,1.0,51.9,56.1,-0.7,38.6,6.5,5.3,3.19,0.69,80.8,44.9,38.8,2.0,0.05,3.19,1.02,1.79,61.8,EA,1
2019-06-01,7.3,14.2,7.4,0.81,39.7,1.0,54.0,53.6,0.2,39.7,7.4,4.8,3.22,0.76,81.1,45.5,39.6,2.3,0.06,3.22,1.01,1.87,62.5,EA,1
2019-09-01,8.0,11.64,8.2,1.58,40.0,1.0,55.8,55.1,-0.4,40.0,8.2,5.5,3.17,1.51,83.9,51.2,40.1,2.5,0.06,3.17,1.02,1.9,67.8,EA,1
2019-12-01,7.8,11.57,2.8,2.31,42.9,0.36,56.1,55.3,0.0,42.9,7.8,5.1,3.01,2.19,93.0,50.4,42.9,2.5,0.06,3.01,1.0,1.8,67.7,EA,1
2020-03-01,5.9,13.8,6.0,2.01,30.0,1.0,43.6,54.1,0.1,30.0,6.0,4.1,2.98,1.91,75.9,37.5,29.9,2.0,0.07,2.98,1.02,1.76,49.8,EA,1
2020-06-01,4.5,16.26,4.6,0.81,27.3,1.0,45.6,49.1,0.6,27.3,4.6,3.7,2.98,0.73,86.6,36.1,27.1,1.5,0.06,2.98,1.02,1.76,54.4,EA,1
2020-09-01,4.2,18.87,4.3,0.58,28.9,1.0,45.8,46.0,0.4,28.9,4.3,3.5,2.9,0.52,95.8,38.7,28.8,1.4,0.05,2.9,1.03,1.68,56.8,EA,1
2020-12-01,5.1,16.49,1.3,0.54,31.4,0.25,47.9,44.0,-2.2,31.4,5.5,4.8,2.82,0.48,86.5,40.5,32.1,1.8,0.06,2.82,1.06,1.61,56.6,EA,1
2021-03-01,4.9,16.7,4.9,0.69,29.7,1.0,45.6,44.9,2.7,29.7,4.9,4.6,2.77,0.61,87.7,37.8,28.9,1.8,0.06,2.77,1.01,1.54,52.5,EA,1
2021-06-01,3.9,18.34,4.1,0.84,23.4,1.0,37.0,46.8,1.1,23.4,4.1,4.0,2.79,0.69,87.3,30.7,23.2,1.4,0.06,2.79,1.03,1.56,45.4,EA,1
2021-09-01,5.4,16.63,5.4,0.78,32.4,1.0,42.4,44.7,0.5,32.4,5.4,5.5,2.66,0.64,96.6,35.2,32.2,2.0,0.06,2.66,0.99,1.44,49.0,EA,1
2021-12-01,5.5,16.89,5.9,0.92,31.8,1.0,39.5,44.3,-3.2,31.8,5.9,6.1,2.63,0.8,113.3,32.3,32.8,2.1,0.07,2.63,1.07,1.38,44.5,EA,1
2022-03-01,3.9,18.79,4.1,0.76,27.2,1.0,38.7,42.4,-0.4,27.2,4.1,4.9,2.66,0.62,160.0,31.9,27.3,1.5,0.05,2.66,1.06,1.39,48.1,EA,1
2022-06-01,2.9,20.15,3.2,0.76,18.3,1.0,31.3,39.6,4.2,18.3,3.2,3.6,2.72,0.6,160.4,22.9,17.6,1.1,0.06,2.72,1.11,1.43,41.0,EA,1
2022-09-01,8.3,19.27,8.4,0.83,51.5,1.0,27.6,40.1,2.3,51.5,8.4,3.6,2.62,0.55,176.6,22.6,50.3,3.1,0.06,2.62,1.01,1.42,42.6,EA,1
2022-12-01,6.2,14.95,2.8,0.85,24.6,0.48,30.1,35.2,1.7,24.6,5.8,6.3,2.66,0.64,102.9,26.2,24.2,2.4,0.1,2.66,0.93,1.35,34.2,EA,1
2023-03-01,6.2,13.98,5.8,0.87,28.0,1.0,37.1,36.6,3.9,28.0,5.8,6.0,2.73,0.65,125.2,32.9,26.9,2.3,0.08,2.73,0.93,1.47,42.5,EA,1
2023-06-01,5.7,16.17,5.2,0.77,30.0,1.0,39.3,36.1,4.7,30.0,5.2,4.8,2.72,0.5,189.5,33.8,28.6,2.1,0.07,2.72,0.91,1.49,45.8,EA,1
2023-09-01,4.7,20.71,4.6,1.02,27.7,1.0,31.1,37.4,7.4,27.7,4.6,3.4,2.85,0.79,231.3,18.3,25.6,1.7,0.06,2.85,0.97,1.66,40.2,EA,1
2023-12-01,2.0,26.16,0.1,1.0,14.3,0.04,28.7,39.8,-14.4,14.3,2.7,2.1,2.74,0.7,312.0,23.2,16.4,0.7,0.05,2.74,1.35,1.54,39.3,EA,1
2024-03-01,1.8,28.85,2.1,1.07,12.7,1.0,26.2,41.0,6.0,12.7,2.1,1.8,2.73,0.78,333.7,20.6,11.9,0.6,0.05,2.73,1.21,1.55,37.1,EA,1
2004-03-01,7.4,1.21,4.5,1.75,21.3,1.0,46.9,14.1,33.6,21.3,4.5,12.2,1.81,1.11,176.2,23.1,14.2,4.7,0.26,1.81,0.66,0.39,28.4,STARK,1
2004-06-01,7.4,1.21,4.5,1.75,20.0,1.0,42.0,14.1,32.2,20.0,4.5,13.7,1.81,1.11,176.2,21.6,13.6,4.7,0.26,1.81,0.68,0.39,27.3,STARK,1
2004-09-01,7.4,1.21,4.5,1.75,7.2,1.0,34.9,14.1,62.6,7.2,4.5,7.2,1.81,1.11,176.2,9.0,2.7,4.7,0.26,1.81,0.37,0.39,20.5,STARK,1
2004-12-01,7.4,1.21,4.5,1.75,24.2,-0.51,47.5,14.1,31.5,24.2,4.5,18.3,1.81,1.11,176.2,25.5,16.6,4.7,0.26,1.81,0.69,0.39,31.8,STARK,1
2005-03-01,7.4,1.21,4.5,3.14,17.8,1.0,39.4,9.3,38.6,17.8,4.5,18.2,1.42,2.43,176.2,18.9,10.9,4.7,0.26,1.42,0.61,0.17,23.9,STARK,1
2005-06-01,5.2,0.45,3.7,3.13,15.9,1.0,36.7,8.7,28.3,15.9,3.7,22.3,1.4,2.46,204.8,16.6,11.4,3.7,0.23,1.4,0.72,0.16,22.1,STARK,1
2005-09-01,2.6,3.35,1.4,2.59,8.7,1.0,37.0,7.6,46.0,8.7,1.4,10.3,1.49,1.97,262.6,9.6,4.7,1.8,0.21,1.49,0.54,0.21,15.8,STARK,1
2005-12-01,-0.4,15.75,-2.3,2.41,-1.1,1.0,39.1,7.3,46.0,-1.1,-0.5,-0.3,1.56,1.84,287.2,0.1,-1.5,-0.2,0.21,1.56,0.54,0.27,4.8,STARK,1
2006-03-01,1.2,10.03,0.7,2.27,4.7,1.0,34.9,6.6,43.6,4.7,0.7,3.5,1.58,1.66,374.3,6.6,2.7,0.8,0.16,1.58,0.56,0.28,10.8,STARK,1
2006-06-01,1.1,3.05,0.7,2.24,3.9,1.0,35.0,5.7,37.2,3.9,0.7,13.1,1.6,1.58,360.7,5.9,2.5,0.7,0.17,1.6,0.63,0.27,33.3,STARK,1
2006-09-01,-4.6,3.05,-4.8,2.23,-15.9,1.0,30.0,6.4,37.2,-15.9,-4.8,-4.3,1.62,1.56,325.0,-13.5,-16.5,-2.9,0.18,1.62,0.63,0.3,-0.3,STARK,1
2006-12-01,-4.9,3.05,-3.8,2.27,-23.9,1.0,11.2,5.9,37.2,-23.9,-3.8,-20.7,1.6,1.54,438.2,-20.8,-18.3,-3.1,0.13,1.6,0.63,0.31,-50.4,STARK,1
2007-03-01,-0.7,7.84,-1.3,2.28,-2.1,1.0,31.9,6.7,37.2,-2.1,-1.3,2.3,1.62,1.54,316.6,0.0,-4.0,-0.4,0.2,1.62,0.63,0.34,13.0,STARK,1
2007-06-01,0.9,9.1,0.4,2.3,2.6,1.0,37.3,6.0,49.0,2.6,0.4,3.5,1.61,1.55,325.7,4.8,1.3,0.5,0.21,1.61,0.51,0.36,11.5,STARK,1
2007-09-01,0.0,20.31,0.0,2.93,-0.1,1.0,25.7,14.2,49.0,-0.1,0.0,1.0,1.62,1.97,401.1,2.3,0.2,0.0,0.16,1.62,0.51,0.39,7.0,STARK,1
2007-12-01,-5.8,20.31,-4.8,2.58,-19.9,1.0,14.9,11.7,49.0,-19.9,-4.8,-6.7,1.64,1.72,344.5,-17.2,-16.5,-3.6,0.18,1.64,0.51,0.39,-14.6,STARK,1
2008-03-01,-6.3,20.31,-6.3,2.47,-32.9,1.0,14.0,12.6,49.0,-32.9,-6.3,-7.3,1.69,1.44,528.2,-28.9,-32.9,-3.8,0.12,1.69,0.51,0.41,-22.3,STARK,1
2008-06-01,-4.9,20.31,-4.9,2.28,-17.6,1.0,16.7,11.8,49.0,-17.6,-4.9,-5.2,1.72,1.21,381.3,-14.8,-17.6,-2.9,0.16,1.72,0.51,0.41,-8.0,STARK,1
2008-09-01,-9.8,20.31,-9.8,1.99,-29.7,1.0,2.2,11.2,49.0,-29.7,-9.8,-12.1,1.84,0.94,297.0,-27.5,-29.7,-5.5,0.19,1.84,0.51,0.42,-21.3,STARK,1
2008-12-01,-5.7,6.6,-5.7,1.93,-14.6,1.0,12.2,13.3,49.0,-14.6,-5.7,-5.8,1.9,0.9,260.4,-12.4,-14.6,-3.0,0.21,1.9,0.51,0.4,15.9,STARK,1
2009-03-01,1.8,9.34,1.8,1.93,4.4,1.0,27.4,11.8,0.0,4.4,1.8,3.4,1.88,0.92,263.6,6.2,4.4,1.0,0.22,1.88,1.0,0.41,10.3,STARK,1
2009-06-01,1.7,9.52,1.7,1.91,4.3,1.0,26.2,10.9,0.0,4.3,1.7,3.5,1.86,0.84,273.5,6.0,4.3,0.9,0.21,1.86,1.0,0.37,10.3,STARK,1
2009-09-01,0.0,25.58,0.0,1.9,0.1,1.0,22.0,9.8,0.0,0.1,0.0,1.1,1.85,0.78,296.8,1.9,0.1,0.0,0.19,1.85,1.0,0.39,4.2,STARK,1
2009-12-01,3.4,2.4,3.4,1.92,7.1,1.0,25.7,8.9,0.0,7.1,3.4,6.5,1.83,0.86,225.8,8.4,7.1,1.9,0.26,1.83,1.0,0.38,32.3,STARK,1
2010-03-01,1.3,7.14,1.3,1.91,3.6,1.0,29.4,7.8,0.0,3.6,1.3,3.3,1.81,0.74,309.5,5.1,3.6,0.7,0.2,1.81,1.0,0.34,13.4,STARK,1
2010-06-01,1.7,7.29,1.7,1.86,4.4,1.0,27.8,6.6,0.0,4.4,1.7,4.2,1.83,0.68,298.6,5.7,4.4,0.9,0.21,1.83,1.0,0.33,11.9,STARK,1
2010-09-01,0.4,10.76,0.4,1.84,1.1,1.0,26.0,6.5,0.0,1.1,0.4,1.7,1.81,0.62,309.3,2.6,1.1,0.2,0.2,1.81,1.0,0.34,8.5,STARK,1
2010-12-01,0.6,9.37,-0.6,1.79,1.5,-0.97,23.9,6.3,0.0,1.5,0.6,2.1,1.85,0.65,262.3,3.0,1.5,0.4,0.23,1.85,1.0,0.37,8.7,STARK,1
2011-03-01,0.8,9.09,0.8,1.7,1.9,1.0,25.5,7.4,0.0,1.9,0.8,2.2,1.96,0.59,292.8,3.4,1.9,0.4,0.21,1.96,1.0,0.45,10.8,STARK,1
2011-06-01,0.2,12.54,0.2,1.65,0.5,1.0,22.1,6.6,0.0,0.5,0.2,1.2,1.99,0.59,273.4,2.4,0.5,0.1,0.22,1.99,1.0,0.48,8.3,STARK,1
2011-09-01,1.0,10.46,1.0,1.59,2.4,1.0,28.2,5.3,0.0,2.4,1.0,2.2,2.02,0.54,294.7,4.5,2.4,0.5,0.21,2.02,1.0,0.5,10.4,STARK,1
2011-12-01,0.1,16.93,-1.2,1.64,0.2,-18.46,24.5,6.2,0.0,0.2,0.1,1.1,1.93,0.58,375.3,2.5,0.2,0.0,0.2,1.93,1.0,0.5,7.1,STARK,1
2012-03-01,4.2,6.14,3.4,1.64,9.6,1.0,33.7,5.3,21.0,9.6,3.4,5.5,2.0,0.6,368.5,11.7,7.5,2.2,0.23,2.0,0.79,0.51,17.5,STARK,1
2012-06-01,4.5,6.78,3.5,1.7,8.9,1.0,32.1,7.8,20.4,8.9,3.5,5.9,2.03,0.67,286.9,10.7,7.1,2.2,0.25,2.03,0.8,0.63,15.8,STARK,1
2012-09-01,-1.1,27.21,-1.0,1.69,-2.7,1.0,32.7,7.2,20.4,-2.7,-1.0,-0.3,2.04,0.63,363.0,-0.6,-2.3,-0.6,0.21,2.04,0.8,0.63,5.2,STARK,1
2012-12-01,1.1,13.66,0.5,1.69,2.6,0.57,30.3,6.4,19.6,2.6,0.9,2.4,1.98,0.64,347.6,4.5,2.1,0.6,0.21,1.98,0.8,0.59,9.8,STARK,1
2013-03-01,2.7,9.88,2.1,1.61,7.1,1.0,35.4,5.5,21.5,7.1,2.1,4.4,2.02,0.6,409.7,9.2,5.6,1.4,0.19,2.02,0.79,0.62,15.5,STARK,1
2013-06-01,3.5,15.71,3.0,1.55,9.3,1.0,34.7,5.8,14.3,9.3,3.0,4.8,2.08,0.55,423.8,11.7,7.9,1.7,0.19,2.08,0.86,0.71,10.8,STARK,1
2013-09-01,0.8,17.47,0.4,1.52,2.2,1.0,31.4,4.8,49.0,2.2,0.4,1.8,2.1,0.52,457.2,4.9,1.1,0.4,0.17,2.1,0.51,0.74,11.4,STARK,1
2013-12-01,-1.2,68.12,-3.0,1.47,-3.3,1.0,29.4,5.1,49.0,-3.3,-1.8,-0.1,2.2,0.5,494.0,-0.3,-5.0,-0.5,0.16,2.2,0.51,0.71,2.9,STARK,1
2014-03-01,-2.6,67.33,-2.1,1.41,-7.0,1.0,22.2,4.4,49.0,-7.0,-2.1,-1.3,2.32,0.51,472.0,-3.9,-5.7,-1.1,0.16,2.32,0.51,0.8,3.0,STARK,1
2014-06-01,1.4,14.87,1.1,1.46,3.7,1.0,30.7,4.9,21.0,3.7,1.1,2.2,2.24,0.55,502.0,6.9,2.9,0.6,0.17,2.24,0.79,0.76,13.7,STARK,1
2014-09-01,0.7,23.82,0.5,1.46,2.1,1.0,34.1,4.5,22.6,2.1,0.5,1.6,2.25,0.55,572.7,5.8,1.6,0.3,0.15,2.25,0.77,0.78,9.5,STARK,1
2014-12-01,-1.7,97.59,-1.3,1.42,-4.8,1.0,22.2,3.9,22.6,-4.8,-1.3,-0.3,2.32,0.56,492.6,-1.2,-3.8,-0.8,0.16,2.32,0.77,0.82,2.3,STARK,1
2015-03-01,1.1,16.46,0.8,1.43,3.3,1.0,30.2,3.4,22.1,3.3,0.8,1.8,2.32,0.59,596.9,7.2,2.5,0.5,0.14,2.32,0.78,0.85,15.3,STARK,1
2015-06-01,-1.8,121.11,-2.0,1.49,-6.5,1.0,26.2,2.8,22.1,-6.5,-2.0,-0.3,2.27,0.64,713.6,-1.5,-7.3,-0.8,0.12,2.27,0.78,0.86,2.6,STARK,1
2015-09-01,-3.1,121.11,-2.5,1.44,-13.1,1.0,23.7,2.5,22.1,-13.1,-2.5,-1.0,2.35,0.63,825.4,-6.7,-11.0,-1.3,0.1,2.35,0.78,0.93,-1.7,STARK,1
2015-12-01,-6.6,121.11,-4.0,1.4,-30.1,1.0,9.1,2.2,22.1,-30.1,-4.0,-3.1,2.43,0.58,807.2,-22.7,-18.2,-2.8,0.09,2.43,0.78,1.01,-17.5,STARK,1
2016-03-01,-7.1,121.11,-5.8,1.33,-25.8,1.0,4.1,1.9,22.1,-25.8,-5.8,-3.2,2.57,0.58,650.8,-19.6,-21.0,-2.8,0.11,2.57,0.78,1.11,-15.3,STARK,1
2016-06-01,-4.9,121.11,-4.0,1.3,-19.0,1.0,13.8,1.6,22.1,-19.0,-4.0,-1.7,2.66,0.56,769.0,-11.9,-15.3,-1.9,0.1,2.66,0.78,1.2,-7.2,STARK,1
2016-09-01,-9.0,121.11,-9.0,1.24,-40.4,1.0,8.3,1.5,22.1,-40.4,-9.0,-3.4,2.88,0.5,916.7,-31.2,-40.4,-3.3,0.08,2.88,0.78,1.3,-25.5,STARK,1
2016-12-01,-21.1,121.11,-21.4,1.22,-148.1,1.0,-97.1,1.3,22.1,-148.1,-21.4,-9.0,2.89,0.45,972.5,-133.2,-149.9,-7.3,0.05,2.89,0.78,1.28,-123.9,STARK,1
2017-03-01,-7.2,121.11,-11.0,1.2,-29.1,1.0,2.8,1.2,22.1,-29.1,-11.0,-2.3,3.06,0.39,856.8,-20.3,-45.0,-2.4,0.08,3.06,0.78,1.41,-14.5,STARK,1
2017-06-01,-9.5,121.11,-9.4,1.17,-25.8,1.0,5.2,2.1,22.1,-25.8,-9.4,-2.8,3.31,0.39,632.0,-19.0,-25.5,-3.0,0.12,3.31,0.78,1.57,-14.8,STARK,1
