Period End Date,"Issuance (Retirement) of Debt, Net",Net Income/Starting Line,"Long Term Debt, Net",Non-Cash Items,Other Investing Cash Flow,Cash Taxes Paid,Long Term Debt Reduction,Financing Cash Flow Items,Net Change in Cash,Depreciation/Depletion,Sale/Maturity of Investment,Depreciation,Other Operating Cash Flow,Net Cash - Ending Balance,Free Cash Flow,"Other Investing Cash Flow Items, Total",Other Assets,Net Cash - Beginning Balance,"Lease liability Reduced, Supplemental",Accounts Receivable,Changes in Working Capital,Other Liabilities,Net Changes in Working Capital,Other Financing Cash Flow,Cash from Operating Activities,Cash from Financing Activities,Capital Expenditures,Purchase of Fixed Assets,Other Non-Cash Items,Sale of Fixed Assets,Cash Interest Paid,Cash from Investing Activities,Unusual Items,Company name,Fraud
2019-09-30,5676.0,-11952.0,42696.0,12613.0,0.0,75.0,-7304.0,-8680.0,4516.0,12643.0,99.0,12643.0,-75.0,9285.0,36299.0,-28779.0,-1.0,4769.0,-1371.0,22110.0,24531.0,-1274.0,24606.0,-8680.0,37836.0,-3004.0,-1538.0,-1401.0,12609.0,2439.0,7130.0,-30316.0,4.0,TMIm,0
2019-12-31,5658.0,-10863.0,37671.0,18575.0,0.0,10.0,-12329.0,-11212.0,3277.0,17003.0,99.0,17003.0,-10.0,8046.0,38018.0,-29138.0,-52.0,4769.0,-1371.0,8871.0,28569.0,-1639.0,28579.0,-11212.0,53284.0,-5603.0,-15266.0,-15130.0,18507.0,2142.0,9662.0,-44404.0,68.0,TMIm,0
2020-03-31,-19700.0,-3833.0,-5073.0,6713.0,0.0,30.0,-5073.0,-2311.0,2402.0,4797.0,49.5,4797.0,-30.0,10448.0,24185.0,229.0,-76.0,8046.0,-324.0,18192.0,18577.0,-215.0,18607.0,-2311.0,26254.0,-22012.0,-2069.0,-2069.0,8974.0,300.0,2311.0,-1839.0,-2261.0,TMIm,0
2020-06-30,-17820.0,-397.0,-8901.0,5992.0,0.0,63.0,-8901.0,-4225.0,157.0,9637.0,0.0,9637.0,-63.0,8202.0,22053.0,149.0,342.0,8046.0,-653.0,-4817.0,9396.0,-419.0,9459.0,-4225.0,24628.0,-22045.0,-2575.0,-2575.0,3235.0,240.0,4225.0,-2426.0,2757.0,TMIm,0
2020-09-30,-4285.0,5741.0,-12533.0,12629.0,0.0,152.0,-12533.0,-5955.0,5298.0,14582.0,0.0,14582.0,-152.0,13344.0,15547.0,-10.0,1223.0,8046.0,-985.0,-9199.0,1711.0,-603.0,1862.0,-5955.0,34663.0,-10240.0,-19115.0,-19115.0,12248.0,0.0,6370.0,-19125.0,380.0,TMIm,0
2020-12-31,-3409.0,11590.0,-16298.0,13170.0,0.0,173.0,-16298.0,-8114.0,2253.0,19555.0,0.0,19555.0,-173.0,10299.0,13785.0,-8.0,1365.0,8046.0,-1450.0,-13764.0,-3651.0,-785.0,-3477.0,-8114.0,40665.0,-11524.0,-26880.0,-26880.0,10977.0,207.0,8530.0,-26888.0,2192.0,TMIm,0
2021-03-31,-9915.0,1327.0,-3789.0,2457.0,1.0,17.0,-3789.0,-1960.0,2620.0,4867.0,49.5,4867.0,-17.0,12919.0,14489.0,6.0,-1241.0,10299.0,-489.0,6981.0,15523.0,-577.0,15540.0,-1960.0,24174.0,-11875.0,-9685.0,-9647.0,5905.0,0.0,1960.0,-9679.0,-3448.0,TMIm,0
2021-06-30,41739.0,1538.0,90814.0,5984.0,-7064.0,46.0,-7586.0,-7622.0,29854.0,9581.0,49.5,9581.0,-46.0,40153.0,1930.0,-6192.0,-925.0,10299.0,-986.0,-6196.0,14697.0,-1018.0,14743.0,-7622.0,31799.0,34116.0,-29870.0,-29832.0,9981.0,900.0,3932.0,-36062.0,-3998.0,TMIm,0
2021-09-30,69733.0,-1742.0,87009.0,12109.0,-6819.0,132.0,-11391.0,-10395.0,-4948.0,14655.0,49.5,14655.0,-132.0,5351.0,-58263.0,-6022.0,-1865.0,10299.0,-1491.0,-20716.0,-3903.0,-1304.0,-3770.0,-10395.0,21119.0,59337.0,-79382.0,-79344.0,17775.0,900.0,6645.0,-85404.0,-5666.0,TMIm,0
2021-12-31,116289.0,-3012.0,183178.0,16275.0,276.0,48.0,-15222.0,-18940.0,1626.0,20993.0,49.5,20993.0,-48.0,11925.0,-96783.0,1060.0,-1060.0,10299.0,-2022.0,-15688.0,-1503.0,-1605.0,-1455.0,-18940.0,32753.0,97349.0,-129537.0,-129499.0,15900.0,904.0,11900.0,-128477.0,375.0,TMIm,0
2022-03-31,47124.0,6852.0,-3840.0,3415.0,0.0,46.0,-3840.0,-2567.0,-6145.0,6485.0,49.5,6485.0,-46.0,5781.0,-51363.0,662.0,1088.0,11925.0,-540.0,-20918.0,-28293.0,-427.0,-28248.0,-2567.0,-11541.0,44557.0,-39822.0,-39822.0,2922.0,240.0,2567.0,-39160.0,493.0,TMIm,0
2022-06-30,68667.0,14761.0,-7892.0,6257.0,2.0,211.0,-7892.0,-9931.0,-3419.0,13218.0,49.5,13218.0,-211.0,8506.0,-62694.0,538.0,1991.0,11925.0,-1292.0,-12432.0,-23965.0,-1191.0,-23754.0,-9931.0,10271.0,58737.0,-72965.0,-72965.0,9006.0,427.0,9931.0,-72427.0,-2749.0,TMIm,0
2022-09-30,115213.0,25410.0,-11983.0,9074.0,2.0,687.0,-11983.0,-15719.0,4398.0,20164.0,49.5,20164.0,-687.0,16323.0,-95555.0,459.0,2361.0,11925.0,-2083.0,-20428.0,-51623.0,-1711.0,-50937.0,-15719.0,3025.0,99494.0,-98580.0,-98580.0,12736.0,427.0,15719.0,-98121.0,-3662.0,TMIm,0
2022-12-31,91241.0,27584.0,-21230.0,5865.0,10.0,647.0,-21230.0,-21759.0,-600.0,26954.0,49.5,26954.0,-647.0,11326.0,-72381.0,2299.0,2838.0,11925.0,-3130.0,-22721.0,-31181.0,-2710.0,-30534.0,-21759.0,29221.0,69482.0,-101602.0,-101602.0,1019.0,432.0,21759.0,-99303.0,4846.0,TMIm,0
2023-03-23,-3411.0,17920.0,-1061.0,-2367.0,0.0,69.0,-1061.0,-6132.0,19161.0,8067.0,49.5,8067.0,-69.0,30487.0,29305.0,-600.0,172.0,11326.0,-1061.0,8496.0,22059.0,-494.0,22128.0,-6132.0,45679.0,-9543.0,-16375.0,-16375.0,1318.0,141.0,6132.0,-16975.0,-3685.0,TMIm,0
2023-06-30,-51.0,31703.0,-8934.0,1219.0,11.0,3173.0,-100634.0,-14850.0,11287.0,17725.0,49.5,17725.0,-3173.0,22612.0,34669.0,1523.0,100.0,11326.0,-2218.0,2728.0,3582.0,-846.0,6755.0,-14850.0,54229.0,-24906.0,-19559.0,-19495.0,7665.0,686.0,11819.0,-18036.0,-6447.0,TMIm,0
2023-09-30,-14625.0,31638.0,-12113.0,7394.0,22.0,9371.0,-205313.0,-35820.0,11984.0,27526.0,49.5,27526.0,-9371.0,23310.0,70939.0,1517.0,355.0,11326.0,-3440.0,18864.0,31194.0,-1223.0,40564.0,-35820.0,97752.0,-60472.0,-26813.0,-26749.0,13464.0,687.0,32789.0,-25296.0,-6070.0,TMIm,0
2023-12-31,-5926.0,27508.0,-18080.0,17172.0,34.0,9446.0,-211280.0,-26473.0,48119.0,37409.0,49.5,37409.0,-9446.0,59445.0,89002.0,1543.0,-10404.0,11326.0,-4678.0,27917.0,35728.0,-1642.0,45173.0,-26473.0,117816.0,-42426.0,-28814.0,-28750.0,19205.0,727.0,23442.0,-27271.0,-2033.0,TMIm,0
2024-03-31,-48924.0,1943.0,-5912.0,5886.0,0.0,68.0,-5912.0,-5732.0,-43151.0,9700.0,49.5,9700.0,-68.0,16294.0,11505.0,0.0,734.0,59445.0,-1255.0,-16703.0,-2004.0,-1011.0,-1937.0,-5732.0,15525.0,-54656.0,-4020.0,-3958.0,7015.0,0.0,5732.0,-4020.0,-1129.0,TMIm,0
2024-06-30,-23077.0,1938.0,-12045.0,12599.0,11.0,3810.0,-12045.0,-12248.0,-50087.0,19622.0,49.5,19622.0,-3810.0,9358.0,5269.0,32.0,-1975.0,59445.0,-2527.0,-9266.0,-22455.0,-1728.0,-18646.0,-12248.0,11705.0,-55388.0,-6436.0,-6312.0,13439.0,47.0,12248.0,-6404.0,-839.0,TMIm,0
2020-09-30,337904.0,128583.0,337904.0,37750.0,-64541.0,1849.0,-89025.0,-81122.0,-9116.0,73033.0,373.0,73033.0,-1849.0,8014.0,-202623.0,-63276.0,-3358.0,17131.0,-4925.0,-59839.0,-103231.0,3009.0,-101382.0,-81122.0,136135.0,256782.0,-338757.0,-316826.0,34837.0,891.0,30324.0,-402034.0,2913.0,TGE,0
2020-12-31,294558.0,166264.0,294558.0,36992.0,-67430.0,2184.0,-212295.0,-91861.0,16340.0,98563.0,60150.0,98563.0,-2184.0,33471.0,-180015.0,-6342.0,618.0,17131.0,-2095.0,-60619.0,-54155.0,5487.0,-51971.0,-91861.0,247664.0,202697.0,-427678.0,-404814.0,45853.0,939.0,41063.0,-434020.0,3258.0,TGE,0
2021-03-31,-42895.0,44633.0,-42895.0,18288.0,156.0,0.0,-54895.0,-10532.0,-7505.0,25096.0,373.0,25096.0,0.0,25966.0,45765.0,156.0,1366.0,33471.0,-295.0,-474.0,-11220.0,-6899.0,-11220.0,-10532.0,76797.0,-53427.0,-31032.0,-29748.0,10993.0,599.5,10532.0,-30876.0,1624.0,TGE,0
2021-06-30,-20997.0,93169.0,-20997.0,22496.0,-183.0,0.0,-103997.0,-20204.0,-23887.0,54273.0,373.0,54273.0,0.0,9583.0,17496.0,-183.0,-7596.0,33471.0,-5047.0,-15887.0,-76701.0,-6011.0,-76701.0,-20204.0,93237.0,-41201.0,-75741.0,-75710.0,22469.0,599.5,20204.0,-75923.0,27.0,TGE,0
2021-09-30,-46747.0,155315.0,-46747.0,37103.0,18.0,0.0,-157747.0,-32718.0,-10968.0,89398.0,373.0,89398.0,0.0,22503.0,68478.0,18.0,391.0,33471.0,-5047.0,1070.0,-90613.0,-3585.0,-90613.0,-32718.0,191204.0,-79464.0,-122726.0,-119622.0,37072.0,599.5,32718.0,-122708.0,31.0,TGE,0
2021-12-31,-112938.0,202452.0,-112938.0,91601.0,16351.0,0.0,-373938.0,-45849.0,21003.0,124704.0,373.0,124704.0,0.0,54474.0,162193.0,17596.0,-7.0,33471.0,-2338.0,-61308.0,-121083.0,-1879.0,-121083.0,-45849.0,297674.0,-158787.0,-135481.0,-131899.0,50511.0,1245.0,45851.0,-117884.0,20945.0,TGE,0
2022-03-31,-14757.0,51811.0,-14757.0,15216.0,0.0,0.0,-106736.0,-15350.0,90669.0,34155.0,373.0,34155.0,0.0,145142.0,120775.0,0.0,-656.0,54474.0,-2136.0,23703.0,36560.0,469.0,36560.0,-15350.0,137742.0,-30107.0,-16967.0,-16397.0,12794.0,599.5,15299.0,-16967.0,2.0,TGE,0
2022-06-30,167152.0,108773.0,167152.0,27113.0,40.0,0.0,-405827.0,-27925.0,-3878.0,69194.0,373.0,69194.0,0.0,50596.0,224654.0,40.0,-5575.0,54474.0,-2277.0,34311.0,53737.0,-1161.0,53737.0,-27925.0,258816.0,-228573.0,-34162.0,-33118.0,27108.0,599.5,26874.0,-34122.0,5.0,TGE,0
2022-09-30,-352266.0,156655.0,-352266.0,43676.0,-34961.0,0.0,-540245.0,-40586.0,666822.0,104734.0,373.0,104734.0,0.0,721295.0,299096.0,-34961.0,-8665.0,54474.0,-2745.0,25518.0,43657.0,4083.0,43657.0,-40586.0,348723.0,402687.0,-49627.0,-42273.0,42800.0,599.5,39535.0,-84588.0,877.0,TGE,0
2022-12-31,-402449.0,217171.0,-402449.0,54306.0,-34083.0,0.0,-590428.0,-49139.0,541955.0,141722.0,373.0,141722.0,0.0,596429.0,232038.0,-34083.0,-7119.0,54474.0,-3228.0,-27646.0,-15442.0,4495.0,-15442.0,-49139.0,397757.0,344000.0,-165719.0,-155723.0,51506.0,0.0,48039.0,-199802.0,2800.0,TGE,0
2023-03-31,-64945.0,63033.0,-64945.0,11474.0,186.0,0.0,-64945.0,-14056.0,-28929.0,35762.0,373.0,35762.0,0.0,567500.0,49886.0,186.0,-2054.0,596429.0,-2745.0,-21538.0,-36037.0,-4161.0,-36037.0,-14056.0,74231.0,-79001.0,-24345.0,-24092.0,11474.0,599.5,14056.0,-24159.0,0.0,TGE,0
2023-06-30,-121281.0,122453.0,-121281.0,22993.0,-6572.0,0.0,-121281.0,-24808.0,-96049.0,72350.0,0.0,72350.0,0.0,500379.0,62108.0,-6572.0,-7265.0,596429.0,-3131.0,-40818.0,-41848.0,-3644.0,-41848.0,-24808.0,175948.0,-151585.0,-113840.0,-113383.0,22993.0,599.5,24808.0,-120412.0,0.0,TGE,0
2023-09-30,-171369.0,195959.0,-171369.0,43042.0,-61398.0,1772.0,-171369.0,-34371.0,-121061.0,109771.0,373.0,109771.0,-1772.0,475368.0,151573.0,-61398.0,-7564.0,596429.0,-3519.0,-53482.0,-67722.0,-2125.0,-65950.0,-34371.0,281051.0,-211236.0,-129477.0,-129012.0,35599.0,599.5,34371.0,-190875.0,7443.0,TGE,0
2023-12-31,-227820.0,243306.0,-227820.0,51634.0,-77964.0,2253.0,-227820.0,-45270.0,-119817.0,147796.0,373.0,147796.0,-2253.0,476612.0,236426.0,-77656.0,-10847.0,596429.0,-4020.0,-43894.0,-60426.0,-5435.0,-58173.0,-45270.0,382310.0,-278587.0,-145884.0,-140856.0,44452.0,308.0,45274.0,-223539.0,7181.0,TGE,0
2024-03-31,-58939.0,67801.0,-58939.0,11739.0,6358.0,939.0,-58939.0,-12704.0,-89017.0,37442.0,373.0,37442.0,-939.0,387594.0,-23733.0,6358.0,1446.0,476612.0,-2989.0,-84142.0,-75935.0,7006.0,-74995.0,-12704.0,41048.0,-71643.0,-64781.0,-49000.0,11739.0,599.5,12704.0,-58422.0,1624.0,TGE,0
2024-06-30,-115288.0,134998.0,-115288.0,22293.0,9013.0,1967.0,-115288.0,-22199.0,-69868.0,74796.0,373.0,74796.0,-1967.0,406744.0,64184.0,9153.0,-378.0,476612.0,-3388.0,-74610.0,-82308.0,841.0,-80341.0,-22199.0,149780.0,-143206.0,-85596.0,-68077.0,19922.0,140.0,22199.0,-76442.0,2371.0,TGE,0
2015-06-30,251088.0,376295.0,472088.0,10868.0,742894.0,6364.0,-21663.0,-102912.0,38105.0,136699.0,45763.0,136699.0,-6364.0,69485.0,-1598904.0,-260004.0,-4182.0,31380.0,-18963.0,-130757.0,-798363.0,4120.0,-791999.0,-102912.0,-274501.0,1897013.0,-1324403.0,-1324403.0,11116.0,25.0,102912.0,-1584407.0,-248.0,TPIPP,0
2015-12-31,-1652882.0,493364.0,-3056902.0,496660.0,159484.0,11402.0,-3528990.0,-219233.0,82363.0,323030.0,1474421.0,323030.0,-11402.0,113743.0,-2634188.0,2839829.0,89677.0,31380.0,-18963.0,-233741.0,-966419.0,79160.0,-955017.0,-219233.0,346635.0,-123278.0,-2980823.0,-2980823.0,-40325.0,1208847.0,219233.0,-140994.0,536985.0,TPIPP,0
2016-03-31,0.0,636257.0,2977875.0,-13581.0,137.0,213.0,-21663.0,-20304.0,4291.0,88214.0,348.0,88214.0,-213.0,118034.0,23777.0,818.0,-5745.0,113743.0,-18963.0,949902.0,827240.0,-187091.0,827453.0,-20304.0,1538130.0,-20304.0,-1514353.0,-1514353.0,-14127.0,27.5,20304.0,-1513535.0,546.0,TPIPP,0
2016-06-30,2671064.0,1135945.0,2977875.0,44254.0,421.0,532.0,-21663.0,-45974.0,3116.0,188329.0,45763.0,188329.0,-532.0,116859.0,-128230.0,58006.0,-1174.0,113743.0,-18963.0,1053269.0,705836.0,-37708.0,706368.0,-45974.0,2074364.0,73340.0,-2202594.0,-2202594.0,45385.0,11489.0,45974.0,-2144588.0,-1141.0,TPIPP,0
2016-09-30,3407410.0,1420176.0,1217793.0,81764.0,560.0,758.0,-21663.0,-120604.0,30380.0,277577.0,45763.0,277577.0,-758.0,144123.0,-762821.0,58145.0,-62734.0,113743.0,-18963.0,1170810.0,907970.0,-52596.0,908728.0,-120604.0,2687487.0,735056.0,-3450308.0,-3450308.0,83628.0,11489.0,120604.0,-3392163.0,-1864.0,TPIPP,0
2016-12-31,5419267.0,1824248.0,2496629.0,184155.0,877.0,1235.0,-21663.0,-197869.0,172119.0,371103.0,45763.0,371103.0,-1235.0,285862.0,-2556023.0,58490.0,-133248.0,113743.0,-18963.0,853035.0,446629.0,-35857.0,447864.0,-197869.0,2826135.0,2669648.0,-5382158.0,-5382158.0,186046.0,11517.0,197869.0,-5323668.0,-1891.0,TPIPP,0
2017-03-31,-4557572.0,698493.0,2977875.0,-37422.0,136.0,476.0,-21663.0,-512961.0,7543338.0,84470.0,45763.0,84470.0,-476.0,7829200.0,-815726.0,-2477403.0,-52126.0,285862.0,-18963.0,190763.0,81635.0,-96368.0,82111.0,-512961.0,827176.0,10836467.0,-1642902.0,-1642902.0,-37422.0,27.5,93847.0,-4120305.0,-1864.0,TPIPP,0
2017-06-30,-7054201.0,1404857.0,2977875.0,-50545.0,6075.0,887.0,-21663.0,-513912.0,1137504.0,175826.0,0.0,175826.0,-887.0,1423366.0,-1425094.0,-4936279.0,-87548.0,285862.0,-18963.0,105265.0,-22856.0,-1627.0,-21969.0,-513912.0,1507282.0,7498887.0,-2932376.0,-2932376.0,-50336.0,36397.0,94798.0,-7868655.0,-209.0,TPIPP,0
2017-09-30,-7054201.0,1998211.0,0.0,-74502.0,17932.0,2597.0,-21663.0,-513912.0,151727.0,271666.0,0.0,271666.0,-2597.0,437589.0,-1968573.0,-4538563.0,-100961.0,285862.0,-18963.0,151183.0,37410.0,8288.0,40007.0,-513912.0,2232785.0,6658887.0,-4201358.0,-4201358.0,-53804.0,36397.0,94798.0,-8739921.0,-20698.0,TPIPP,0
2017-12-31,-7054201.0,2591531.0,-2496629.0,-117577.0,57610.0,4026.0,-2496629.0,-513912.0,170299.0,364439.0,0.0,364439.0,-4026.0,456161.0,-2386508.0,-3598055.0,-118046.0,285862.0,-18963.0,2128.0,-242521.0,4923.0,-238495.0,-513912.0,2595872.0,6154887.0,-4982380.0,-4982380.0,-96879.0,118898.0,94798.0,-8580435.0,-20698.0,TPIPP,0
2018-03-31,0.0,753852.0,2977875.0,-37759.0,11203.0,2819.0,-21663.0,0.0,134275.0,91454.0,45763.0,91454.0,183962.0,590436.0,-902965.0,1037243.0,11412.0,456161.0,-18963.0,-97088.0,102516.0,11042.0,-81446.0,0.0,910063.0,0.0,-1813028.0,-1813028.0,-34422.0,27.5,0.0,-775785.0,-3337.0,TPIPP,0
2018-06-30,0.0,1719407.0,2977875.0,110845.0,28927.0,6953.0,-21663.0,0.0,-221421.0,213208.0,45763.0,213208.0,179828.0,234740.0,-964308.0,1918881.0,-14749.0,456161.0,-18963.0,-494247.0,-500131.0,26513.0,-679959.0,0.0,1543329.0,-1176000.0,-2507637.0,-2507637.0,108645.0,12.0,0.0,-588756.0,2200.0,TPIPP,0
2018-09-30,0.0,2724688.0,2977875.0,96537.0,41443.0,96149.0,-21663.0,0.0,735114.0,341671.0,45763.0,341671.0,90632.0,1191275.0,-1102258.0,3013371.0,35597.0,456161.0,-18963.0,-652024.0,-689198.0,30257.0,-779830.0,0.0,2473698.0,-1176000.0,-3575956.0,-3575956.0,92843.0,13.0,0.0,-562585.0,3694.0,TPIPP,0
2018-12-31,4000000.0,3698959.0,4000000.0,132193.0,45290.0,99813.0,0.0,-4.0,-5997.0,481091.0,45763.0,481091.0,157629.0,450164.0,-1006819.0,-143172.0,-13633.0,456161.0,-18963.0,-781596.0,-379562.0,62535.0,-537191.0,-4.0,3932681.0,1143996.0,-4939500.0,-4939500.0,129809.0,13.0,4.0,-5082672.0,2384.0,TPIPP,0
2019-03-31,1848016.5,982860.0,2977875.0,41844.0,13240.0,3939.0,-21663.0,-39321.0,278259.0,178285.0,45763.0,178285.0,-3939.0,728423.0,-1005623.0,1323204.0,-9328.0,450164.0,-18963.0,-91782.0,-168819.0,654.0,-164880.0,-39321.0,1034170.0,-39321.0,-2039793.0,-2039793.0,43220.0,27.5,131568.0,-716589.0,-1376.0,TPIPP,0
2019-06-30,1848016.5,2233782.0,2977875.0,86361.0,31243.0,40061.0,-21663.0,-77359.0,580784.0,383157.0,45763.0,383157.0,-40061.0,1030948.0,-1166852.0,2665000.0,-19220.0,450164.0,-18963.0,-342124.0,-717021.0,2150.0,-676960.0,-77359.0,1986279.0,-917359.0,-3153131.0,-3153131.0,89322.0,26.0,77359.0,-488131.0,-2961.0,TPIPP,0
2019-09-30,4000000.0,3332269.0,4000000.0,165227.0,37235.0,91104.0,0.0,-116680.0,3476387.0,597417.0,45763.0,597417.0,-91104.0,3926551.0,-1494020.0,2767312.0,-39218.0,450164.0,0.0,-658329.0,-1096034.0,5212.0,-1004930.0,-116680.0,2998879.0,2203320.0,-4492899.0,-4492899.0,172169.0,30.0,116680.0,-1725587.0,-6942.0,TPIPP,0
2019-12-31,4000000.0,4606808.0,4000000.0,172184.0,64730.0,95209.0,-21663.0,-131568.0,133478.0,806873.0,45763.0,806873.0,-95209.0,583642.0,-2309824.0,1095127.0,-7051.0,450164.0,-18963.0,-593734.0,-1018731.0,22622.0,-923522.0,-131568.0,4567134.0,1348432.0,-6876958.0,-6876958.0,179928.0,30.0,131568.0,-5781831.0,-7744.0,TPIPP,0
2020-03-31,150537.0,967128.0,-2907.0,122368.0,12752.0,-1593.0,-2907.0,-27466.0,455583.0,218461.0,2602223.0,218461.0,1593.0,1145139.0,-2282638.0,2614975.0,-13063.0,689556.0,-2907.0,231447.0,42054.0,-22945.0,40461.0,-27466.0,1350011.0,123071.0,-3632649.0,-3632649.0,115642.0,27.5,27466.0,-1017674.0,6726.0,TPIPP,0
2020-06-30,1024969.0,2138797.0,-15819.0,175176.0,18578.0,43737.0,-15819.0,-50094.0,298815.0,437686.0,2602693.0,437686.0,-43737.0,988371.0,-1614424.0,2618312.0,-23308.0,689556.0,-15819.0,178927.0,908.0,23828.0,44645.0,-50094.0,2752567.0,-705125.0,-4366991.0,-4366991.0,168471.0,0.0,50094.0,-1748679.0,6705.0,TPIPP,0
2020-09-30,4311236.0,3345132.0,3967985.0,305182.0,-672571.0,91069.0,-32015.0,-231958.0,376243.0,654073.0,1302965.0,654073.0,-91069.0,1065799.0,-1642593.0,627435.0,-48684.0,689556.0,-32015.0,-510637.0,-844460.0,37110.0,-753391.0,-231958.0,3459927.0,1391278.0,-5102520.0,-5102520.0,298447.0,0.0,231958.0,-4475085.0,6735.0,TPIPP,0
2020-12-31,4223904.0,4505825.0,3987375.0,375858.0,34632.0,95931.0,-12625.0,-369912.0,1100553.0,875925.0,1150978.0,875925.0,-95931.0,1790109.0,-1248040.0,1182651.0,-13875.0,689556.0,-12625.0,-368744.0,-937165.0,-8411.0,-841234.0,-369912.0,4820443.0,1165992.0,-6068483.0,-6068483.0,371878.0,0.0,369912.0,-4885832.0,3980.0,TPIPP,0
2021-03-31,-243030.0,1061009.0,-3030.0,122017.0,5109.0,4819.0,-3030.0,-114945.0,337948.0,217536.0,200464.0,217536.0,-4819.0,2128532.0,490201.0,205573.0,5998.0,1790584.0,-3030.0,146930.0,-117168.0,-4612.0,-112349.0,-114945.0,1283394.0,-357975.0,-793193.0,-793193.0,123904.0,27.5,114945.0,-587620.0,-1887.0,TPIPP,0
2021-06-30,2752942.0,2249082.0,2992942.0,207185.0,8136.0,62817.0,-7058.0,-234301.0,-1285499.0,438652.0,45763.0,438652.0,-62817.0,505085.0,1046391.0,-3590772.0,-8674.0,1790584.0,-7058.0,61481.0,-304688.0,4324.0,-241871.0,-234301.0,2590231.0,1258641.0,-1543840.0,-1543840.0,213994.0,27.5,234301.0,-5134612.0,-6809.0,TPIPP,0
2021-09-30,2737875.0,3192055.0,2977875.0,271970.0,18718.0,120947.0,-22125.0,-374027.0,-728404.0,666948.0,45763.0,666948.0,-120947.0,1062180.0,343072.0,-1167783.0,-32715.0,1790584.0,-22125.0,-518626.0,-1421203.0,7728.0,-1300256.0,-374027.0,2709770.0,95848.0,-2366698.0,-2366698.0,277930.0,27.5,374027.0,-3534481.0,-5960.0,TPIPP,0
2021-12-31,3266779.0,4191330.0,3506779.0,276579.0,-194507.0,125393.0,-4016821.0,-523649.0,-861241.0,917058.0,45763.0,917058.0,-125393.0,929343.0,1336589.0,-2673357.0,-26289.0,1790584.0,-16821.0,-232269.0,-1225870.0,3145.0,-1100477.0,-523649.0,4159097.0,475130.0,-2822508.0,-2822508.0,287711.0,149.0,523649.0,-5495865.0,-11132.0,TPIPP,0
2022-03-31,-4070.0,854581.0,-4070.0,10071.0,-686373.0,5105.0,-4070.0,-137897.0,176264.0,244666.0,45763.0,244666.0,-5105.0,1105607.0,-389974.0,708408.0,5315.0,929343.0,-4070.0,-502972.0,-233562.0,-27112.0,-228457.0,-137897.0,875756.0,-141967.0,-1265730.0,-1265730.0,11664.0,2.0,137897.0,-557322.0,-1593.0,TPIPP,0
2022-06-30,-18963.0,1710291.0,-18963.0,18801.0,69811.0,50873.0,-18963.0,-272772.0,-19421.0,494464.0,45763.0,494464.0,-50873.0,909922.0,-561059.0,1925441.0,4087.0,929343.0,-18963.0,-668246.0,-471573.0,-33465.0,-420700.0,-272772.0,1751983.0,-1383735.0,-2313042.0,-2313042.0,21327.0,6.0,272772.0,-387601.0,-2526.0,TPIPP,0
2022-09-30,4655800.0,2248805.0,4655800.0,-12534.0,74007.0,60476.0,-37200.0,-411297.0,381448.0,746202.0,45763.0,746202.0,-60476.0,1310791.0,-152342.0,-1610641.0,-23573.0,929343.0,-37200.0,213500.0,500394.0,-46496.0,560870.0,-411297.0,3482867.0,2144503.0,-3635209.0,-3635209.0,-7925.0,6.0,411297.0,-5245850.0,-4609.0,TPIPP,0
2022-12-31,648809.0,2812784.0,648809.0,-50247.0,266972.0,46010.0,-4044191.0,-598214.0,1073521.0,996835.0,45763.0,996835.0,-46010.0,2002864.0,547797.0,2575295.0,-30762.0,929343.0,-44191.0,950670.0,1648381.0,-51228.0,1694391.0,-598214.0,5407753.0,-2049405.0,-4859956.0,-4859956.0,-50315.0,52.0,598214.0,-2284661.0,-38.0,TPIPP,0
2023-03-31,5714105.0,1046397.0,5714105.0,6138.0,9059.0,3202.0,-5895.0,-151364.0,161646.0,249190.0,45763.0,249190.0,-3202.0,2164510.0,-1456759.0,-3188332.0,-31078.0,2002864.0,-5895.0,-735494.0,-1487621.0,12022.0,-1484419.0,-151364.0,-185896.0,4806741.0,-1270863.0,-1270863.0,10155.0,9.0,151364.0,-4459195.0,-3288.0,TPIPP,0
2023-06-30,5698799.0,1981400.0,5698799.0,12746.0,28138.0,4529.0,-21201.0,-360325.0,-68584.0,503098.0,45763.0,503098.0,-4529.0,1934280.0,-1257268.0,-3141788.0,-12131.0,2002864.0,-21201.0,-1059905.0,-1277852.0,35786.0,-1273323.0,-360325.0,1219392.0,4330474.0,-2476660.0,-2476660.0,18192.0,29.0,360325.0,-5618448.0,-4027.0,TPIPP,0
2023-09-30,5673600.0,2820135.0,5673600.0,57562.0,34489.0,10039.0,-46400.0,-574094.0,-825102.0,749822.0,45763.0,749822.0,-10039.0,1177762.0,-978616.0,-2929990.0,-55747.0,2002864.0,-46400.0,-118495.0,-168883.0,-3006.0,-158844.0,-574094.0,3458636.0,3083506.0,-4437252.0,-4437252.0,71372.0,209.0,574094.0,-7367242.0,-11253.0,TPIPP,0
