Period End Date,"Tangible Book Value, Common Equity",Total Equity & Minority Interest,"Accounts Receivable - Trade, Gross",Total Liabilities,Minority Interest,Total Assets,Total Liabilities & Shareholders' Equity,Net Debt Incl. Pref.Stock & Min.Interest,Total Long Term Debt,"Other Liabilities, Total","Other Current liabilities, Total",Receivables - Other,Common Stock,Income Taxes Payable,Additional Paid-In Capital,Cash & Equivalents,Capital Lease Obligations,"Common Stock, Total",Notes Payable/Short Term Debt,Long Term Investments,Current Port. of LT Debt/Capital Leases,Defered Income Tax - Long Term Asset,Total Debt,"Property/Plant/Equipment, Total - Net",Total Equity,Cash and Short Term Investments,Long Term Debt,Treas Shares - Common Stock Prmry Issue,Other Long Term Assets,"Accounts Receivable - Trade, Net","Total Receivables, Net",Other Property/Plant/Equipment - Net,Total Current Assets less Inventory,Total Current Liabilities,Other Payables,Total Current Assets,Total Common Shares Outstanding,Minority Interest - Non Redeemable,Shares Outs - Common Stock Primary Issue,Retained Earnings (Accumulated Deficit),"Curr. Port. of LT Capital Leases, Suppl.","Other Long Term Assets, Total",Company name,Fraud
2020-06-30,132809.0,182167.0,119278.0,254217.0,-234.0,436618.0,436618.0,146473.0,25893.0,6631.0,5854.0,3794.0,167860.0,33.0,45287.0,8202.0,1968.0,167860.0,114877.0,0.0,14207.0,9665.0,154976.0,137213.0,182401.0,8270.0,23925.0,0.0,3010.0,119278.0,119278.0,137213.0,130373.0,215951.0,23999.0,232733.0,671441.0,-234.0,671441.0,-30746.0,1411.0,17081.0,TMIm,0
2020-09-30,139489.0,200623.0,122735.0,275218.0,11839.0,464002.0,464002.0,167411.0,22325.0,6812.0,4136.0,3794.0,167860.0,84.0,45287.0,13344.0,1599.0,167860.0,132687.0,0.0,14243.0,9650.0,169255.0,161080.0,188784.0,13683.0,20726.0,0.0,2480.0,122735.0,122735.0,161080.0,139316.0,228445.0,23999.0,237173.0,671441.0,11839.0,671441.0,-24363.0,1447.0,16454.0,TMIm,0
2020-12-31,146321.0,207004.0,127538.0,266566.0,11684.0,461886.0,461886.0,173740.0,21325.0,6993.0,6046.0,3794.0,167860.0,6.0,45287.0,10299.0,3798.0,167860.0,136212.0,0.0,14818.0,10012.0,172355.0,167147.0,195320.0,10299.0,17527.0,0.0,2485.0,127538.0,127538.0,167147.0,141054.0,220946.0,23999.0,228714.0,671441.0,11684.0,671441.0,-17827.0,2022.0,17027.0,TMIm,0
2021-03-31,147784.0,208038.0,120165.0,262312.0,11509.0,458841.0,458841.0,160494.0,17587.0,7181.0,4001.0,3794.0,167860.0,21.0,45287.0,12919.0,3258.0,167860.0,130784.0,0.0,14868.0,9559.0,163239.0,172219.0,196529.0,14254.0,14328.0,0.0,4192.0,120165.0,120165.0,172219.0,137610.0,220593.0,23999.0,219602.0,671441.0,11509.0,671441.0,-16618.0,2073.0,18275.0,TMIm,0
2021-06-30,149021.0,208383.0,132885.0,339317.0,10913.0,536787.0,536787.0,180770.0,108614.0,7369.0,4097.0,3794.0,167860.0,41.0,45287.0,40153.0,2710.0,167860.0,88343.0,0.0,14920.0,9541.0,211877.0,187086.0,197470.0,42020.0,105904.0,0.0,4265.0,132885.0,139949.0,187086.0,185145.0,207156.0,23999.0,282889.0,671441.0,10913.0,671441.0,-15677.0,2124.0,18363.0,TMIm,0
2021-09-30,147125.0,229376.0,146318.0,417177.0,34101.0,612452.0,612452.0,266823.0,105231.0,7656.0,4304.0,3794.0,167860.0,34.0,45287.0,5351.0,2154.0,167860.0,121417.0,0.0,14972.0,9520.0,241620.0,278138.0,195275.0,8898.0,103077.0,0.0,3962.0,146318.0,153382.0,278138.0,167042.0,265103.0,23999.0,268049.0,671441.0,34101.0,671441.0,-17872.0,2176.0,18116.0,TMIm,0
2021-12-31,148022.0,228757.0,140793.0,430833.0,32884.0,626706.0,626706.0,303978.0,194571.0,7844.0,4988.0,3794.0,167860.0,84.0,45287.0,11925.0,2001.0,167860.0,69397.0,0.0,19324.0,10041.0,283293.0,303757.0,195873.0,12199.0,192570.0,0.0,4442.0,140793.0,140793.0,303757.0,156935.0,190627.0,23999.0,255966.0,671441.0,32884.0,671441.0,-17274.0,1797.0,19132.0,TMIm,0
2022-03-31,156600.0,235887.0,161415.0,484379.0,31728.0,688538.0,688538.0,356724.0,195305.0,8038.0,5678.0,3794.0,167860.0,140.0,45287.0,5781.0,1845.0,167860.0,119921.0,0.0,15742.0,10200.0,330968.0,340859.0,204159.0,5971.0,193460.0,0.0,3506.0,161415.0,161415.0,340859.0,171631.0,244577.0,23999.0,282186.0,671441.0,31728.0,671441.0,-8988.0,1413.0,17933.0,TMIm,0
2022-06-30,164035.0,241904.0,154582.0,508895.0,30604.0,720195.0,720195.0,380461.0,103512.0,8233.0,5183.0,3794.0,167860.0,415.0,45287.0,8506.0,5678.0,167860.0,148313.0,0.0,109655.0,8559.0,361480.0,370445.0,211299.0,11622.0,97834.0,0.0,3337.0,154582.0,154582.0,370445.0,170116.0,361993.0,23999.0,286049.0,671441.0,30604.0,671441.0,-1848.0,1980.0,16436.0,TMIm,0
2022-09-30,173531.0,249471.0,162605.0,542401.0,28963.0,762909.0,762909.0,418384.0,103582.0,8427.0,7232.0,3794.0,167860.0,2500.0,45287.0,16323.0,5270.0,167860.0,199527.0,0.0,106544.0,7830.0,409653.0,393233.0,220508.0,20232.0,98312.0,0.0,3635.0,162605.0,162605.0,393233.0,186504.0,397055.0,23999.0,306616.0,671441.0,28963.0,671441.0,7361.0,1597.0,16084.0,TMIm,0
2022-12-31,179554.0,252917.0,164625.0,535720.0,26834.0,761802.0,761802.0,405153.0,9892.0,8621.0,11857.0,3794.0,167860.0,3022.0,45287.0,11326.0,9892.0,167860.0,179126.0,0.0,200626.0,9492.0,389644.0,408400.0,226082.0,11326.0,0.0,0.0,3541.0,164625.0,164625.0,408400.0,179586.0,486178.0,23999.0,291050.0,671441.0,26834.0,671441.0,12935.0,4325.0,15824.0,TMIm,0
2023-03-23,195297.0,266519.0,159175.0,538670.0,25280.0,779910.0,779910.0,382981.0,9556.0,8743.0,11059.0,3794.0,167860.0,5881.0,45287.0,30487.0,9556.0,167860.0,374047.0,0.0,4585.0,7759.0,388188.0,415615.0,241240.0,30487.0,14328.0,0.0,3606.0,159175.0,159175.0,415615.0,193446.0,491072.0,23999.0,303453.0,671441.0,25280.0,671441.0,28093.0,4585.0,14898.0,TMIm,0
2023-06-30,197551.0,266013.0,167628.0,533457.0,23047.0,776423.0,776423.0,390063.0,98084.0,9012.0,10591.0,3794.0,167860.0,6070.0,45287.0,22612.0,9416.0,167860.0,188024.0,0.0,104849.0,6645.0,390956.0,411252.0,242966.0,23941.0,88667.0,0.0,3733.0,167628.0,167628.0,411252.0,195706.0,399473.0,23999.0,307413.0,671441.0,23047.0,671441.0,29819.0,4988.0,12344.0,TMIm,0
2023-09-30,199570.0,264344.0,152413.0,499824.0,19959.0,744209.0,744209.0,372692.0,174618.0,9281.0,6167.0,3794.0,167860.0,1595.0,45287.0,23310.0,8127.0,167860.0,179015.0,0.0,23360.0,6583.0,376992.0,408155.0,244385.0,24260.0,166490.0,0.0,3913.0,152413.0,152413.0,408155.0,180675.0,292303.0,23999.0,278759.0,671441.0,19959.0,671441.0,31238.0,5054.0,12480.0,TMIm,0
2023-12-31,198996.0,258752.0,142988.0,517272.0,15548.0,760476.0,760476.0,342289.0,168626.0,9550.0,9041.0,3794.0,167860.0,3604.0,45287.0,59445.0,6821.0,167860.0,193681.0,0.0,23880.0,7047.0,386186.0,400510.0,243204.0,59445.0,161805.0,0.0,15103.0,142988.0,142988.0,400510.0,206386.0,320064.0,23999.0,291597.0,671441.0,15548.0,671441.0,30057.0,5122.0,24160.0,TMIm,0
2024-03-31,201712.0,258632.0,159553.0,488729.0,13243.0,734119.0,734119.0,334281.0,162418.0,9834.0,9818.0,3794.0,167860.0,5564.0,45287.0,16294.0,5497.0,167860.0,150669.0,0.0,24662.0,6836.0,337749.0,393657.0,245390.0,16711.0,156921.0,0.0,15003.0,159553.0,159553.0,393657.0,179961.0,299928.0,23999.0,272935.0,671441.0,13243.0,671441.0,32243.0,5191.0,23849.0,TMIm,0
2024-06-30,183070.0,237421.0,151771.0,500681.0,11221.0,726881.0,726881.0,365830.0,66348.0,10118.0,7112.0,3794.0,167860.0,3272.0,45287.0,9358.0,4155.0,167860.0,182648.0,0.0,115094.0,6971.0,364090.0,386627.0,226200.0,9481.0,62193.0,0.0,17911.0,151771.0,151771.0,386627.0,164932.0,409865.0,23999.0,270206.0,671441.0,11221.0,671441.0,13053.0,5261.0,26918.0,TMIm,0
2021-09-30,944121.0,1034508.0,193725.0,1740851.0,6.0,2775353.0,2775353.0,1556338.0,1341718.0,59863.0,82214.0,37119.0,800000.0,3532.5,863339.0,22503.0,67093.0,800000.0,0.0,0.0,237116.0,2791.0,1578834.0,2110584.0,1034502.0,22503.0,1274625.0,0.0,21100.0,193725.0,193725.0,2110584.0,224288.0,338840.0,56247.0,367814.0,2200000.0,6.0,2200000.0,235391.0,2243.0,115832.0,TGE,0
2021-12-31,992928.0,1083175.0,221995.0,1664952.0,8.0,2748120.0,2748120.0,1456764.0,1274057.0,54357.0,76976.0,37119.0,800000.0,3532.5,863339.0,54474.0,68136.0,800000.0,0.0,0.0,237173.0,3393.0,1511230.0,2054603.0,1083167.0,54474.0,1205922.0,0.0,21112.0,221995.0,221995.0,2054603.0,284926.0,335592.0,50888.0,399055.0,2200000.0,8.0,2200000.0,282904.0,2241.0,98269.0,TGE,0
2022-03-31,676774.0,767070.0,141144.0,2022489.0,56.0,2789502.0,2789502.0,1353929.0,1252988.0,55080.0,64371.0,56066.0,800000.0,3532.5,863339.0,145142.0,67756.0,800000.0,8000.0,0.0,238027.0,3315.0,1499015.0,2029607.0,767014.0,145142.0,1185232.0,0.0,21894.0,141144.0,197210.0,2029607.0,351208.0,713340.0,39293.0,464453.0,2200000.0,56.0,2200000.0,-33249.0,3110.0,98995.0,TGE,0
2022-06-30,732404.0,822783.0,144354.0,1834081.0,55.0,2656810.0,2656810.0,1639477.0,1067200.0,52016.0,59510.0,42698.0,800000.0,3532.5,863339.0,50596.0,76736.0,800000.0,383900.0,0.0,238917.0,2132.0,1690018.0,2003124.0,822729.0,50596.0,990465.0,0.0,36121.0,144354.0,187052.0,2003124.0,246955.0,713719.0,35910.0,344755.0,2200000.0,55.0,2200000.0,22466.0,3941.0,112141.0,TGE,0
2022-09-30,1933345.0,2035299.0,149305.0,1326543.0,57.0,3361786.0,3361786.0,451430.0,945654.0,52790.0,64728.0,41185.0,1100000.0,3532.5,863339.0,721295.0,76967.0,1100000.0,0.0,0.0,227014.0,3495.0,1172668.0,1968948.0,2035242.0,721295.0,868687.0,0.0,31961.0,149305.0,190490.0,1968948.0,929327.0,326882.0,36823.0,1034817.0,2200000.0,57.0,2200000.0,71640.0,3981.0,144371.0,TGE,0
2022-12-31,1993515.0,2095191.0,157660.0,1266631.0,57.0,3361766.0,3361766.0,526885.0,896146.0,53347.0,60821.0,39988.0,1100000.0,3532.5,863339.0,596429.0,76999.0,1100000.0,0.0,0.0,227111.0,2953.0,1123257.0,2043824.0,2095135.0,596429.0,819147.0,0.0,31514.0,157660.0,197648.0,2043824.0,808954.0,315840.0,31333.0,915110.0,2200000.0,57.0,2200000.0,131533.0,4020.0,143520.0,TGE,0
2023-03-31,2056746.0,2158233.0,147602.0,1196138.0,57.0,3354314.0,3354314.0,489122.0,829240.0,54101.0,55291.0,38162.0,1100000.0,3532.5,863339.0,567500.0,72153.0,1100000.0,0.0,0.0,227325.0,3051.0,1056565.0,2014922.0,2158176.0,567500.0,757088.0,0.0,49271.0,147602.0,185764.0,2014922.0,770196.0,311408.0,31179.0,885520.0,2200000.0,57.0,2200000.0,194574.0,4182.0,161397.0,TGE,0
2023-06-30,2110003.0,2211249.0,154866.0,1135372.0,57.0,3346563.0,3346563.0,500786.0,773692.0,54855.0,55719.0,35095.0,1100000.0,3532.5,863339.0,500379.0,72421.0,1100000.0,0.0,0.0,227415.0,2227.0,1001107.0,2067450.0,2211192.0,500379.0,701272.0,0.0,49266.0,154866.0,189961.0,2067450.0,712488.0,305355.0,31080.0,803077.0,2200000.0,57.0,2200000.0,247590.0,4224.0,168795.0,TGE,0
2023-09-30,2182088.0,2282895.0,147790.0,1096967.0,58.0,3379803.0,3379803.0,476591.0,724397.0,55609.0,60051.0,33126.0,1100000.0,3532.5,863339.0,475368.0,72701.0,1100000.0,0.0,0.0,227504.0,2219.0,951901.0,2088786.0,2282836.0,475368.0,651696.0,0.0,415.0,147790.0,180916.0,2088786.0,678730.0,315410.0,32646.0,787612.0,2200000.0,58.0,2200000.0,319234.0,4266.0,174978.0,TGE,0
2023-12-31,2224591.0,2329662.0,134266.0,1045076.0,62.0,3374677.0,3374677.0,419591.0,668549.0,57687.0,57509.0,31802.0,1100000.0,3532.5,863339.0,476612.0,72690.0,1100000.0,0.0,0.0,227592.0,2199.0,896141.0,2065898.0,2329601.0,476612.0,595858.0,0.0,576.0,134266.0,166069.0,2065898.0,668310.0,317204.0,33276.0,776657.0,2200000.0,62.0,2200000.0,365999.0,4309.0,194254.0,TGE,0
2024-03-31,2275991.0,2396266.0,162760.0,981695.0,61.0,3377900.0,3377900.0,447955.0,607665.0,55230.0,60650.0,36076.0,1100000.0,2389.0,863339.0,387594.0,67658.0,1100000.0,0.0,0.0,227823.0,1567.0,835488.0,2070954.0,2396205.0,387594.0,540006.0,0.0,4174.0,162760.0,198836.0,2070954.0,607269.0,317084.0,27154.0,711429.0,2200000.0,61.0,2200000.0,430327.0,4494.0,191142.0,TGE,0
2024-06-30,2331588.0,2454338.0,150527.0,919730.0,62.0,3374007.0,3374007.0,373258.0,552028.0,56042.0,54651.0,35867.0,1100000.0,4676.0,863339.0,406744.0,67882.0,1100000.0,0.0,0.0,227912.0,1556.0,779940.0,2047591.0,2454276.0,406744.0,484147.0,0.0,8747.0,150527.0,186394.0,2047591.0,611067.0,309863.0,25193.0,720805.0,2200000.0,62.0,2200000.0,488398.0,4539.0,195939.0,TGE,0
2005-09-30,183361.0,198279.0,165000.0,732587.0,1.0,930863.0,930865.0,392996.0,396784.0,102934.0,86819.0,46621.5,142643.0,12242.0,0.0,96072.0,99041.0,142643.0,56372.0,33913.0,36454.0,49960.0,489610.0,243289.0,198278.0,96615.0,396784.0,0.0,12568.0,152056.0,152056.0,243289.0,258236.0,335802.0,110650.0,625083.0,111453.0,1.0,111453.0,55635.0,37782.0,12568.0,TRTm,0
2005-12-31,153601.0,167391.0,169694.0,785053.0,1.0,952440.0,952443.0,410048.0,370337.0,102934.0,130946.0,46621.5,142643.0,12242.0,0.0,72572.0,99041.0,142643.0,58211.0,34587.0,54614.0,49960.0,483162.0,235796.0,167390.0,73115.0,370337.0,0.0,12906.0,156332.0,156332.0,235796.0,241239.0,414715.0,110650.0,655167.0,111453.0,1.0,111453.0,24747.0,37782.0,12906.0,TRTm,0
2006-03-31,153731.0,166411.0,290395.0,919368.0,0.0,1085777.0,1085779.0,478946.0,369523.0,102934.0,158004.0,46621.5,142643.0,12242.0,259609.0,41433.0,99041.0,142643.0,104172.0,34587.0,47199.0,49960.0,520894.0,229583.0,166411.0,41948.0,369523.0,0.0,10100.0,277033.0,277033.0,229583.0,339524.0,549845.0,110650.0,798677.0,111453.0,0.0,111453.0,23768.0,37782.0,10100.0,TRTm,0
2006-06-30,329603.0,341216.0,447066.0,956816.0,0.0,1298032.0,1298032.0,473595.0,335848.0,102934.0,125681.0,46621.5,202643.0,12242.0,105093.0,70439.0,99041.0,202643.0,150598.0,71847.0,58103.0,49960.0,544549.0,224338.0,341216.0,70954.0,335848.0,0.0,11476.0,433832.0,433832.0,224338.0,530176.0,620968.0,110650.0,978678.0,111453.0,0.0,111453.0,33480.0,37782.0,11476.0,TRTm,0
2006-09-30,366035.0,376571.0,423957.0,1083067.0,1.0,1459635.0,1459637.0,511581.0,335098.0,102934.0,102624.0,46621.5,202643.0,12242.0,105093.0,115480.0,99041.0,202643.0,234488.0,33850.0,57965.0,49960.0,627551.0,218219.0,376570.0,115971.0,335098.0,0.0,9553.0,410723.0,410723.0,218219.0,666232.0,747968.0,110650.0,1187413.0,111453.0,1.0,111453.0,68834.0,37782.0,9553.0,TRTm,0
2006-12-31,392359.0,401817.0,343053.0,923246.0,1.0,1325062.0,1325062.0,519378.0,301497.0,102934.0,79549.0,46621.5,202643.0,12242.0,105093.0,101564.0,99041.0,202643.0,251097.0,64914.0,68839.0,49960.0,621433.0,210301.0,401816.0,102056.0,301497.0,0.0,9533.0,342635.0,342635.0,210301.0,618443.0,621748.0,110650.0,1030857.0,111453.0,1.0,111453.0,94080.0,37782.0,9533.0,TRTm,0
2007-03-31,355750.0,364153.0,201573.0,857773.0,1.0,1221924.0,1221925.0,477224.0,297693.0,102934.0,95081.0,46621.5,202643.0,12242.0,105093.0,37100.0,99041.0,202643.0,145292.0,37016.0,71830.0,49960.0,514815.0,204077.0,364152.0,37592.0,297693.0,0.0,10149.0,201155.0,201155.0,204077.0,380529.0,560079.0,110650.0,962280.0,111453.0,1.0,111453.0,56416.0,37782.0,10149.0,TRTm,0
2007-06-30,405203.0,412540.0,428680.0,849634.0,1.0,1262171.0,1262173.0,392525.0,264745.0,102934.0,81803.0,46621.5,202643.0,12242.0,105093.0,79879.0,99041.0,202643.0,137129.0,37384.0,71103.0,49960.0,472977.0,201754.0,412539.0,80453.0,264745.0,0.0,8770.0,428262.0,428262.0,201754.0,580740.0,584888.0,110650.0,1006927.0,111453.0,1.0,111453.0,104803.0,37782.0,8770.0,TRTm,0
2007-09-30,452926.0,459185.0,370344.0,1007675.0,1.0,1466859.0,1466859.0,487578.0,260940.0,102934.0,94705.0,46621.5,202643.0,12242.0,105093.0,126923.0,99041.0,202643.0,280041.0,38248.0,74158.0,49960.0,615139.0,193502.0,459184.0,127562.0,260940.0,0.0,9620.0,369926.0,369926.0,193502.0,660655.0,746734.0,110650.0,1219231.0,111453.0,1.0,111453.0,151448.0,37782.0,9620.0,TRTm,0
2007-12-31,486022.0,497744.0,281541.0,809430.0,1.0,1307174.0,1307173.0,303729.0,227993.0,102934.0,119842.0,46621.5,202643.0,27257.0,105093.0,101458.0,99041.0,202643.0,104348.0,127236.0,73505.0,49960.0,405846.0,186480.0,497743.0,102118.0,227993.0,0.0,4581.0,267429.0,267429.0,186480.0,406672.0,581436.0,110650.0,977156.0,111453.0,1.0,111453.0,190007.0,37782.0,4581.0,TRTm,0
2008-03-31,522155.0,526281.0,464460.0,987732.0,1.0,1514014.0,1514012.0,436501.0,224188.0,102934.0,132321.0,46621.5,202643.0,33841.0,105093.0,61550.0,99041.0,202643.0,201003.0,141015.0,73505.0,49960.0,498696.0,199217.0,526280.0,62196.0,224188.0,0.0,10365.0,450348.0,450348.0,199217.0,563940.0,763543.0,110650.0,1159292.0,111453.0,1.0,111453.0,218544.0,37782.0,10365.0,TRTm,0
2008-06-30,524255.0,527315.0,475457.0,1234328.0,1.0,1761642.0,1761642.0,519061.0,232909.0,102934.0,143548.0,46621.5,202643.0,24282.0,105093.0,72617.0,99041.0,202643.0,269892.0,171467.0,89501.0,49960.0,592302.0,199915.0,527314.0,73242.0,232909.0,0.0,11203.0,461345.0,461345.0,199915.0,600360.0,1001418.0,110650.0,1375998.0,111453.0,1.0,111453.0,219578.0,37782.0,11203.0,TRTm,0
2008-09-30,512893.0,514874.0,258448.0,1298348.0,1.0,1813220.0,1813221.0,577686.0,207341.0,102934.0,100643.0,59781.0,202643.0,12242.0,105093.0,20025.0,99041.0,202643.0,299295.0,182408.0,91558.0,49960.0,598194.0,203929.0,514873.0,20509.0,207341.0,0.0,12755.0,244336.0,304117.0,203929.0,367762.0,1091006.0,110650.0,1412148.0,111453.0,1.0,111453.0,207137.0,37782.0,12755.0,TRTm,0
2008-12-31,655336.0,665213.0,348489.0,1251151.0,1.0,1916364.0,1916363.0,324075.0,178685.0,102934.0,205492.0,46621.5,202643.0,42162.0,105093.0,187758.0,99041.0,202643.0,239676.0,195914.0,93852.0,49960.0,512213.0,202015.0,665212.0,188139.0,178685.0,0.0,3516.0,334457.0,334457.0,202015.0,545074.0,1072465.0,110650.0,1505043.0,111453.0,1.0,111453.0,357476.0,37782.0,3516.0,TRTm,0
2009-03-31,744342.0,753913.0,730383.0,1369343.0,1.0,2123255.0,2123255.0,589855.0,158441.0,102934.0,182481.0,46621.5,202643.0,64244.0,105093.0,52668.0,99041.0,202643.0,394315.0,209010.0,90130.0,49960.0,642886.0,197551.0,753912.0,53032.0,158441.0,0.0,4185.0,716391.0,716391.0,197551.0,790395.0,1210901.0,110650.0,1702939.0,111453.0,1.0,111453.0,446176.0,37782.0,4185.0,TRTm,0
2009-06-30,691219.0,701351.0,814203.0,1501916.0,2.0,2203265.0,2203265.0,675899.0,160333.0,102934.0,210143.0,46621.5,202643.0,52483.0,105093.0,37825.0,99041.0,202643.0,468224.0,220141.0,85659.0,49960.0,714216.0,193433.0,701349.0,38319.0,160333.0,0.0,4784.0,800211.0,800211.0,193433.0,866370.0,1341581.0,110650.0,1774777.0,222907.0,2.0,222907.0,393613.0,37782.0,4784.0,TRTm,0
2009-09-30,669814.0,680413.0,364020.0,1335654.0,2.0,2016066.0,2016065.0,510053.0,136459.0,102934.0,143051.0,46621.5,202643.0,16435.0,105093.0,184291.0,99041.0,202643.0,472658.0,217822.0,85809.0,49960.0,694926.0,191774.0,680411.0,184875.0,136459.0,0.0,3341.0,350028.0,350028.0,191774.0,576730.0,1199193.0,110650.0,1592532.0,222907.0,2.0,222907.0,372675.0,37782.0,3341.0,TRTm,0
2009-12-31,766007.0,783628.0,528908.0,1183446.0,2.0,1967073.0,1967073.0,422808.0,90135.0,102934.0,192820.0,46621.5,202643.0,12569.0,105093.0,255453.0,99041.0,202643.0,495493.0,212799.0,99746.0,49960.0,685374.0,189079.0,783627.0,262568.0,90135.0,0.0,3067.0,514917.0,514917.0,189079.0,787781.0,1093310.0,110650.0,1544509.0,222907.0,2.0,222907.0,475891.0,37782.0,3067.0,TRTm,0
2010-03-31,956837.0,967903.0,361081.0,691765.0,1.0,1659667.0,1659667.0,221896.0,94389.0,102934.0,75132.0,46621.5,238436.0,29765.0,176680.0,162361.0,99041.0,238436.0,207179.0,215050.0,83248.0,49960.0,384816.0,188183.0,967901.0,162922.0,94389.0,0.0,3117.0,347947.0,347947.0,188183.0,531422.0,597375.0,110650.0,1242253.0,262280.0,1.0,262280.0,552785.0,37782.0,3117.0,TRTm,0
2010-06-30,841011.0,852328.0,334681.0,792082.0,1.0,1644408.0,1644408.0,330985.0,98569.0,102934.0,93457.0,46621.5,238436.0,22827.0,176680.0,125248.0,99041.0,238436.0,271833.0,204457.0,86391.0,49960.0,456793.0,245208.0,852327.0,125809.0,98569.0,0.0,2825.0,321548.0,321548.0,245208.0,470393.0,693511.0,110650.0,1180603.0,262280.0,1.0,262280.0,437210.0,37782.0,2825.0,TRTm,0
2010-09-30,877590.0,906216.0,448152.0,767712.0,1.0,1673927.0,1673927.0,346133.0,95829.0,102934.0,64931.0,46621.5,248146.0,11610.0,196099.0,97982.0,99041.0,248146.0,265914.0,200968.0,83066.0,49960.0,444809.0,243878.0,906215.0,98678.0,95829.0,0.0,2890.0,435018.0,435018.0,243878.0,548881.0,671882.0,110650.0,1197566.0,272960.0,1.0,272960.0,461970.0,37782.0,2890.0,TRTm,0
2010-12-31,902929.0,931731.0,311402.0,753728.0,1.0,1685458.0,1685458.0,141459.0,73119.0,0.0,100369.0,4581.0,248146.0,9732.0,196099.0,229352.0,99041.0,248146.0,247298.0,206724.0,57716.0,49960.0,378133.0,239740.0,931729.0,236675.0,73119.0,0.0,2936.0,296664.0,301245.0,239740.0,541814.0,680608.0,110650.0,1207257.0,272960.0,1.0,272960.0,487485.0,37782.0,2936.0,TRTm,0
2011-03-31,934779.0,963650.0,431786.0,819114.0,1.0,1782763.0,1782763.0,179360.0,70972.0,43173.0,76653.0,46621.5,262964.0,18035.0,225736.0,172206.0,99041.0,262964.0,230222.0,211294.0,57585.0,49960.0,358778.0,233530.0,963649.0,179419.0,70972.0,0.0,2971.0,418653.0,418653.0,233530.0,629230.0,704968.0,110650.0,1306098.0,289260.0,1.0,289260.0,474949.0,37782.0,2971.0,TRTm,0
2011-06-30,944501.0,973178.0,547989.0,885603.0,1.0,1858781.0,1858781.0,260460.0,48448.0,44913.0,44112.0,46621.5,277323.0,11299.0,254453.0,158431.0,99041.0,277323.0,321469.0,223630.0,49592.0,49960.0,419509.0,237361.0,973178.0,159049.0,48448.0,0.0,3065.0,534856.0,534856.0,237361.0,719525.0,792241.0,110650.0,1366048.0,305055.0,1.0,305055.0,441401.0,37782.0,3065.0,TRTm,0
2011-09-30,994549.0,1020520.0,513191.0,994659.0,1.0,2015178.0,2015178.0,266612.0,46167.0,46653.0,56567.0,46621.5,279697.0,22891.0,259203.0,214764.0,99041.0,279697.0,386176.0,251820.0,49601.0,49960.0,481944.0,237063.0,1020520.0,215332.0,46167.0,0.0,3137.0,500058.0,500058.0,237063.0,738003.0,901837.0,110650.0,1497188.0,307667.0,1.0,307667.0,481620.0,37782.0,3137.0,TRTm,0
2011-12-31,1055790.0,1082857.0,369645.0,870414.0,1.0,1953270.0,1953270.0,262833.0,23481.0,48046.0,49764.0,7440.0,279898.0,27861.0,259605.0,264137.0,0.0,279898.0,454371.0,264498.0,49745.0,18725.0,527597.0,253864.0,1082856.0,264765.0,23481.0,0.0,18486.0,369645.0,377085.0,253864.0,644178.0,798886.0,110650.0,1370630.0,307989.0,1.0,307989.0,543353.0,37782.0,37211.0,TRTm,0
2012-03-31,999916.0,1025677.0,257378.0,958664.0,0.0,1984341.0,1984341.0,345054.0,20952.0,50966.0,107241.0,46621.5,279898.0,27861.0,259605.0,132051.0,99041.0,279898.0,406887.0,285365.0,49930.0,49960.0,477770.0,368581.0,1025677.0,132716.0,20952.0,0.0,3194.0,242945.0,242945.0,368581.0,395711.0,886745.0,110650.0,1301440.0,307888.0,0.0,307888.0,486174.0,37782.0,3194.0,TRTm,0
2012-06-30,988983.0,1010803.0,507842.0,1778050.0,0.0,2788853.0,2788853.0,627257.0,614958.0,51066.0,60079.0,46621.5,279898.0,14510.0,259605.0,656678.0,99041.0,279898.0,638586.0,292568.0,31055.0,49960.0,1284598.0,368922.0,1010804.0,657341.0,614958.0,0.0,3272.0,493409.0,493409.0,368922.0,1164194.0,1112026.0,110650.0,2102272.0,307888.0,0.0,307888.0,471301.0,37782.0,3272.0,TRTm,0
2012-09-30,1010220.0,1031049.0,527802.0,1374119.0,0.0,2405167.0,2405167.0,542301.0,612510.0,54118.0,46593.0,46621.5,279898.0,2854.0,259605.0,352472.0,99041.0,279898.0,251733.0,294185.0,31262.0,49960.0,895505.0,397952.0,1031048.0,353204.0,612510.0,0.0,6617.0,513370.0,513370.0,397952.0,879144.0,707491.0,110650.0,1685585.0,307989.0,0.0,307989.0,491545.0,37782.0,6617.0,TRTm,0
2012-12-31,995580.0,1044272.0,490377.0,1485342.0,1480.0,2528134.0,2528134.0,695046.0,616824.0,55889.0,42691.0,46621.5,279898.0,0.0,259605.0,283452.0,4961.0,279898.0,345755.0,303924.0,15235.0,18556.0,977814.0,432716.0,1042792.0,284248.0,611862.0,0.0,13947.0,476260.0,476260.0,432716.0,777415.0,811149.0,110650.0,1711779.0,307989.0,1480.0,307989.0,503288.0,37782.0,32503.0,TRTm,0
